2.255639061331748962e-02
nan
2.777777984738349915e-02
8.675798028707504272e-02
nan
nan
nan
7.827584072947502136e-02
nan
nan
nan
nan
nan
nan
nan
1.315789762884378433e-02
nan
6.789875775575637817e-02
4.479138739407062531e-02
nan
