nan
3.687880374491214752e-02
6.590517982840538025e-02
nan
8.333332836627960205e-02
3.703705593943595886e-02
1.228070207482554466e-01
4.355186782777309418e-02
3.067019581794738770e-02
nan
4.581598564982414246e-02
nan
4.922377876937389374e-02
4.889976233243942261e-02
4.306220263242721558e-02
3.161046747118234634e-02
nan
4.761909320950508118e-02
nan
3.048661351203918457e-02
