1.626400000000000000e+04 6.626300000000000000e+04
6.626400000000000000e+04 1.162630000000000000e+05
1.162640000000000000e+05 1.662630000000000000e+05
1.662640000000000000e+05 2.162630000000000000e+05
2.162640000000000000e+05 2.662630000000000000e+05
2.662640000000000000e+05 3.162630000000000000e+05
3.162640000000000000e+05 3.662630000000000000e+05
3.662640000000000000e+05 4.162630000000000000e+05
4.162640000000000000e+05 4.662630000000000000e+05
4.662640000000000000e+05 5.162630000000000000e+05
5.162640000000000000e+05 5.662630000000000000e+05
5.662640000000000000e+05 6.162630000000000000e+05
6.162640000000000000e+05 6.662630000000000000e+05
6.662640000000000000e+05 7.162630000000000000e+05
7.162640000000000000e+05 7.662630000000000000e+05
7.662640000000000000e+05 8.162630000000000000e+05
8.162640000000000000e+05 8.662630000000000000e+05
8.662640000000000000e+05 9.162630000000000000e+05
9.162640000000000000e+05 9.662630000000000000e+05
9.662640000000000000e+05 9.953550000000000000e+05
