1.946000000000000000e+03 5.194500000000000000e+04
5.194600000000000000e+04 1.019450000000000000e+05
1.019460000000000000e+05 1.519450000000000000e+05
1.519460000000000000e+05 2.019450000000000000e+05
2.019460000000000000e+05 2.519450000000000000e+05
2.519460000000000000e+05 3.019450000000000000e+05
3.019460000000000000e+05 3.519450000000000000e+05
3.519460000000000000e+05 4.019450000000000000e+05
4.019460000000000000e+05 4.519450000000000000e+05
4.519460000000000000e+05 5.019450000000000000e+05
5.019460000000000000e+05 5.519450000000000000e+05
5.519460000000000000e+05 6.019450000000000000e+05
6.019460000000000000e+05 6.519450000000000000e+05
6.519460000000000000e+05 7.019450000000000000e+05
7.019460000000000000e+05 7.519450000000000000e+05
7.519460000000000000e+05 8.019450000000000000e+05
8.019460000000000000e+05 8.519450000000000000e+05
8.519460000000000000e+05 9.019450000000000000e+05
9.019460000000000000e+05 9.519450000000000000e+05
9.519460000000000000e+05 9.981550000000000000e+05
