1.483500000000000000e+04 6.483400000000000000e+04
6.483500000000000000e+04 1.148340000000000000e+05
1.148350000000000000e+05 1.648340000000000000e+05
1.648350000000000000e+05 2.148340000000000000e+05
2.148350000000000000e+05 2.648340000000000000e+05
2.648350000000000000e+05 3.148340000000000000e+05
3.148350000000000000e+05 3.648340000000000000e+05
3.648350000000000000e+05 4.148340000000000000e+05
4.148350000000000000e+05 4.648340000000000000e+05
4.648350000000000000e+05 5.148340000000000000e+05
5.148350000000000000e+05 5.648340000000000000e+05
5.648350000000000000e+05 6.148340000000000000e+05
6.148350000000000000e+05 6.648340000000000000e+05
6.648350000000000000e+05 7.148340000000000000e+05
7.148350000000000000e+05 7.648340000000000000e+05
7.648350000000000000e+05 8.148340000000000000e+05
8.148350000000000000e+05 8.648340000000000000e+05
8.648350000000000000e+05 9.148340000000000000e+05
9.148350000000000000e+05 9.648340000000000000e+05
9.648350000000000000e+05 9.987520000000000000e+05
