9.351147338747978210e-02
1.474802335724234581e-02
6.591240167617797852e-01
2.834008075296878815e-02
nan
2.777777984738349915e-02
nan
nan
5.847954191267490387e-03
nan
nan
2.222222536802291870e-01
8.333335444331169128e-02
1.754385977983474731e-02
nan
nan
nan
nan
1.454081721603870392e-01
5.263158306479454041e-02
