8.070249276279427e-05,9.9000099000099e-07,5.1733770326735154e-05,9.632858879090036e-05,0.00010316407301331926,2.692902190389627e-05,3.930154683923529e-06,1.9700522213085027e-06,4.8107083282962685e-05,5.024130652271355e-05,4.5271402055321653e-05,0.0,1.2954585818907429e-05,6.355408365458617e-05,2.9600532113094928e-06,4.890306397844087e-06,3.900305407843096e-06,5.36839230306567e-05,1.2093931691921642e-05,9.9000099000099e-07,5.266407276457527e-05,9.9000099000099e-07,6.801157554926399e-05,0.0,3.523707041294981e-05,8.02945526563617e-05,2.2421781215751066e-05,4.920155673924518e-06,2.353615418942052e-05,7.533957282701e-05,0.00010913890310875236,5.440528053593381e-05,3.900305407843096e-06,4.946522534462233e-05,2.1864594728916338e-05,0.0,0.0,3.419732062948144e-05,4.196310728974045e-05,0.0,9.670170474190575e-05,0.00021997921495408936,0.0,4.110742804210141e-05,9.053782923129657e-05,5.2639198367841584e-05,1.98000198000198e-06,0.00012943641084344601,5.7524529886338936e-05,4.223672565381108e-05,2.9600532113094928e-06,3.9401044426170055e-06,3.102832248560892e-05,1.98000198000198e-06,4.775884172869097e-05,2.970500457937644e-05,1.98000198000198e-06,3.930154683923529e-06,2.3814747432837888e-05,3.930154683923529e-06,8.242380101676585e-05,7.329987229484717e-05,3.4366466527270546e-05,4.0933307264965556e-05,9.72340168320068e-05,5.094773938995044e-05,9.452270758803421e-06,6.910107412619976e-06,6.922544610986822e-05,3.6092749660588854e-05,9.9000099000099e-07,1.1332775151870628e-05,9.541818587044717e-06,9.9000099000099e-07,6.56833320149903e-05,2.2441680733138018e-05,0.0001054873416682462,0.00010696488083422757,4.9534873655476675e-05,1.122332780624238e-05,0.0,3.629671971380514e-05,2.9600532113094928e-06,5.369884766869692e-05,0.0001615641816646842,2.1576051726805495e-05,5.822101299488234e-05,3.900305407843096e-06,4.415205420230545e-05,0.0,4.662456923763457e-05,1.3352576166646518e-05,0.0,2.2983942581932533e-05,3.105817176168935e-05,5.9385134762019186e-05,0.0,1.7108610073434194e-05,0.0
0.0,4.947517510331581e-05,1.8063786908008013e-05,1.8914491276300323e-05,0.0,0.00015281336889377088,0.0001024874894221628,4.775884172869097e-05,9.452270758803421e-06,6.014629130207019e-05,4.6937986636479095e-05,3.46699341674216e-05,2.32376614286162e-05,1.3471973270968244e-05,0.0,8.551817597043727e-06,0.0,0.0,2.9958723426060105e-05,1.4795291177200725e-05,6.313619378946012e-05,2.3745099121983544e-05,0.0,3.88786820947625e-05,9.650768444738294e-05,3.183922781912732e-05,4.011742705210042e-05,0.0,2.373514936329007e-05,0.0,4.962442148371796e-05,4.6639493875674784e-05,2.7630479891786426e-05,2.617781512253874e-05,6.099699567036251e-05,3.930154683923529e-06,4.970401955326578e-05,0.0,4.850507363070177e-06,4.3654566267631594e-05,7.150891573002126e-05,9.9000099000099e-07,0.00011462619502820508,2.9600532113094928e-06,5.79075955960378e-06,1.1332775151870628e-05,1.7093685435393977e-05,2.772002772002772e-05,9.452270758803421e-06,3.367993317742061e-05,9.9000099000099e-07,2.1675549313740265e-05,5.910156663925508e-06,6.820559584378679e-06,1.9700522213085027e-06,9.9000099000099e-07,6.592212622363376e-05,2.3381932929671624e-05,4.8022510334068124e-05,1.8899566638260107e-05,0.0,5.360929984045561e-05,8.104575943771923e-05,1.9700522213085027e-06,9.9000099000099e-07,9.064727657692482e-05,9.133878480612148e-05,5.870357629151599e-06,2.124273481057401e-05,4.2182001980996954e-05,8.496098948360254e-05,1.3805290187199734e-05,4.499280881190429e-05,0.0,7.307600272424393e-05,0.0,0.0,0.0001782300274762586,1.4646044796798564e-05,5.719121297010743e-05,0.0,7.816530429595755e-05,3.358541046983258e-05,0.0001175265496873537,2.0471628511829517e-05,4.7873263953665966e-05,3.875928499044077e-05,0.0,2.940153693922538e-06,3.933139611531572e-05,3.1237267418171936e-05,6.95587630260997e-05,9.9000099000099e-07,0.0,2.4949019923894296e-05,5.79075955960378e-06,0.0,4.992291424452228e-05,5.170875163781688e-05
0.0,1.8561274842681878e-05,4.890306397844087e-06,6.0091567629256076e-05,5.870357629151599e-06,9.9000099000099e-07,3.9401044426170055e-06,8.408541071857656e-05,2.9600532113094928e-06,6.885233015886281e-05,4.7251404035323636e-05,0.0,1.1332775151870628e-05,3.9401044426170055e-06,9.452270758803421e-06,7.760811780912284e-06,0.0,1.547684964770392e-05,7.641414676590556e-06,5.79075955960378e-06,9.452270758803421e-06,9.9000099000099e-07,3.0759679000885026e-05,1.98000198000198e-06,5.79075955960378e-06,0.0,0.0,9.9000099000099e-07,0.0,3.8356319763354945e-05,2.9600532113094928e-06,1.0651216681367434e-05,4.756979631351491e-05,3.6779283010438796e-05,1.052186981835223e-05,2.537188466836708e-05,5.870357629151599e-06,3.900305407843096e-06,8.255314787978105e-05,8.631415666591546e-06,4.970401955326578e-05,3.930154683923529e-06,0.00013042143695410027,1.7242931815796136e-05,3.395355154149124e-05,1.8934390793687275e-05,3.0625357258523084e-05,8.631415666591546e-06,2.1566101968112017e-05,1.6043985893232126e-05,3.9401044426170055e-06,5.840508353071167e-06,2.5207713649924702e-05,3.900305407843096e-06,6.78076054960477e-06,2.940153693922538e-06,7.800610815686193e-06,3.320731963948044e-05,1.3805290187199734e-05,7.641414676590556e-06,0.0,4.860954609698328e-05,7.097162876057348e-05,1.9700522213085027e-06,0.00014562466823773355,0.0,1.3282927855792176e-05,2.9600532113094928e-06,9.691064967446876e-06,3.0028371736914452e-05,0.0,1.870057146439056e-05,1.4432124984888804e-05,4.890306397844087e-06,0.0,1.1541720084433652e-05,6.78076054960477e-06,0.0,9.9000099000099e-07,3.3998325455611885e-05,1.632257913664949e-05,4.3654566267631594e-05,7.641414676590556e-06,3.9401044426170055e-06,4.453511991200434e-05,6.0056743473828904e-05,8.73091325352632e-06,4.629622720074982e-05,5.7106640021212886e-05,2.871500358937545e-05,7.294168098188199e-05,1.969057245439155e-05,1.9700522213085027e-06,0.0,0.0,4.890306397844087e-06,5.79075955960378e-06,3.6232046282297535e-05,1.5634497969952714e-05
9.311979161225392e-05,0.00011052689444649245,7.711062987444897e-06,1.9700522213085027e-06,9.9000099000099e-07,0.0,8.008560772379868e-05,3.233671575380118e-05,9.67713530527601e-05,0.00016941951615318448,2.1914343522383723e-05,1.0710915233528299e-05,1.1541720084433652e-05,1.98000198000198e-06,8.313023388400273e-05,9.34630582871789e-05,0.00021064634129960765,6.295709813297753e-05,3.0625357258523084e-05,0.0,5.805684197643997e-05,7.205117757881577e-05,4.877371711542566e-05,4.353019428396313e-05,0.00019522919020406457,4.8544872665475684e-05,0.0,0.00010553709046171358,4.775884172869097e-05,4.775884172869097e-05,0.0,9.9000099000099e-07,5.840508353071167e-06,4.64753228572324e-05,0.0,0.0,9.945778789999897e-05,0.00011638232743760382,0.0,5.223125826140902e-05,4.49679344151706e-05,0.0,0.0,7.192183071580057e-05,1.122332780624238e-05,3.753048979179633e-05,9.9000099000099e-07,7.132982007353867e-05,6.970303452715514e-05,0.0,4.584848805954333e-05,7.102635243338762e-05,1.98000198000198e-06,2.940153693922538e-06,1.9596049746803512e-05,9.691064967446876e-06,9.9000099000099e-07,1.7108610073434194e-05,4.1211900508382925e-05,4.9728893949999484e-05,0.0,1.221332879624337e-05,0.0,2.283469620153037e-05,0.0,8.73091325352632e-06,3.171983071480559e-05,2.940153693922538e-06,9.784592699165563e-05,4.0973106299739467e-05,4.352024452526965e-05,9.9000099000099e-07,1.98000198000198e-06,8.730913253526319e-05,1.7287705729916786e-05,0.0,1.1422322980111924e-05,1.870057146439056e-05,0.0,4.49679344151706e-05,2.0471628511829517e-05,5.4594325951109866e-05,0.0,1.3511772305742155e-05,5.840508353071167e-06,0.00010704945378312213,9.220441381245402e-05,5.169894617130798e-05,5.0718894940000475e-05,3.0421387205306798e-05,2.8078219032992906e-05,3.545099022485957e-05,1.9700522213085027e-06,7.85035960915358e-06,2.6361885658368072e-05,5.097261378668414e-05,2.9600532113094928e-06,0.00011805886177745474,0.0
4.850507363070177e-06,6.721061997443906e-06,4.638577502899111e-05,6.201684593644392e-05,1.8725445861124254e-05,2.2988917461279272e-05,4.399783294255656e-05,4.5644518006327054e-05,0.0,7.790661056992715e-06,2.6744951368066947e-05,0.0,3.676435837239857e-05,6.935976785223016e-05,6.78076054960477e-06,7.258348966891682e-05,4.120195074968945e-05,0.0,1.5053984903231133e-05,1.9700522213085027e-06,5.139050365181018e-05,8.66026996680263e-05,9.9000099000099e-07,0.00011971052172057198,5.033582923030158e-05,2.6038518500830057e-05,0.0,9.9000099000099e-07,4.399783294255656e-05,3.930154683923529e-06,9.9000099000099e-07,3.9221948769687465e-05,3.900305407843096e-06,5.870357629151599e-06,1.7805093181977603e-05,1.6297704739915794e-05,2.4177913625149807e-05,1.9237858433838332e-05,6.820559584378679e-06,6.191734834950915e-05,4.850507363070177e-06,9.9000099000099e-07,5.146512684201127e-05,0.0,1.98000198000198e-06,0.0,5.880307387845076e-06,1.8063786908008016e-05,1.2392424452725962e-05,4.890306397844087e-06,9.9000099000099e-07,5.900206905232032e-06,9.9000099000099e-07,3.900305407843096e-06,3.930154683923529e-06,1.493458779890941e-05,1.98000198000198e-06,1.5994237099764738e-05,3.282922880912831e-05,4.795286202321378e-05,3.900305407843096e-06,0.0,0.0,8.551817597043727e-06,4.894286301321477e-05,2.4227662418617192e-05,4.89080388577876e-05,4.1788986512604605e-05,1.98000198000198e-06,8.631415666591546e-06,3.9401044426170055e-06,9.9000099000099e-07,1.0581568370513095e-05,2.872495334806893e-05,1.3591370375289973e-05,0.0,0.0,5.56141762171913e-05,9.9000099000099e-07,3.536144239661828e-05,1.2954585818907429e-05,1.044227174880441e-05,2.7909073135203788e-05,0.0,6.721061997443906e-06,2.940153693922538e-06,7.711062987444897e-06,4.940055191311473e-06,2.0416904839015396e-05,7.760811780912284e-06,0.0,1.1422322980111924e-05,3.506294963581395e-05,0.0,4.795286202321378e-05,5.880307387845076e-06,5.880307387845076e-06,9.773150476668065e-05,1.4460542665813726e-05
6.900157653926499e-06,5.8479706720912755e-05,7.669274000932292e-05,0.00015635050810930212,4.6122106423613964e-05,1.9700522213085027e-06,1.1760614775690151e-05,6.673303155715217e-05,9.9000099000099e-07,1.2093931691921642e-05,5.6126588789905365e-05,0.0,1.8695596585043824e-05,2.4580878852235634e-05,1.14322727388054e-05,2.4949019923894296e-05,1.4302778121873599e-05,0.0,2.9719929217416657e-05,9.944783814130548e-05,8.227455463636368e-05,5.79075955960378e-06,6.319091746227425e-05,6.627036777790546e-05,1.9700522213085027e-06,4.627632768336286e-05,3.9401044426170055e-06,5.419633560337077e-05,1.9700522213085027e-06,8.701063977445886e-06,0.0,1.221332879624337e-05,9.9000099000099e-07,4.2535218414615406e-05,7.830460091766624e-06,1.9889567628261098e-05,4.6838489049544325e-05,2.7486208390731006e-05,6.264368073413299e-05,3.834139512531473e-05,8.799069100576638e-05,0.0,1.9700522213085027e-06,4.943040118919516e-05,5.111688528773955e-05,8.551817597043727e-06,7.537439698243717e-05,7.641414676590556e-06,1.90786622947427e-05,2.9600532113094928e-06,4.465451701632606e-05,9.9000099000099e-07,1.9775145403286108e-05,9.112983987355848e-05,4.0739286970442754e-05,3.691360475280074e-05,9.9000099000099e-07,0.0,4.1226825146423135e-05,9.332376166547021e-05,5.3629199357842576e-05,0.0,2.124273481057401e-05,2.0471628511829517e-05,0.00013100847271701544,0.00018527445663124055,4.119200099099597e-05,3.900305407843096e-06,0.0,0.0,1.4924638040215932e-05,0.00013600822646048775,5.345010370135998e-05,3.797325405365606e-05,9.919411929462181e-05,0.00013894340527506355,8.571717114430682e-05,4.3485420369842486e-05,2.9600532113094928e-06,1.0342774161869639e-05,4.894286301321477e-05,3.999305506843195e-05,5.902196856970726e-05,0.00013035178864324594,4.702255958537365e-05,2.9600532113094928e-06,0.0001517586944722623,0.0,5.870357629151599e-06,1.9700522213085027e-06,7.840409850460102e-06,2.0471628511829517e-05,3.243123846138922e-05,0.0,9.246808241783117e-05,2.9600532113094928e-06,9.9000099000099e-07,1.7287705729916786e-05,3.6805488539510066e-05
0.00011021845192699464,4.9743818588039693e-05,9.949758693477285e-05,0.00014969909442271253,0.0,9.9000099000099e-07,1.9700522213085027e-06,4.956969781090385e-05,1.122332780624238e-05,1.9700522213085027e-06,8.631415666591546e-06,0.0,1.0700965474834823e-05,9.9000099000099e-07,5.115170944316673e-05,4.638577502899111e-05,0.0,0.0,4.890306397844087e-06,4.850507363070177e-06,0.0,3.875928499044077e-05,0.0,4.315210345361099e-05,0.00014576396485944224,0.0,3.900305407843096e-06,4.914683306643106e-05,7.810560574379669e-06,0.0,0.0,3.900305407843096e-06,5.1589498825679734e-05,0.0,9.452270758803421e-06,0.0,3.779913327652021e-05,0.0,2.0252733820573017e-05,7.193675535384078e-05,3.930154683923529e-06,0.0,0.0,0.0,1.9700522213085027e-06,5.476347184889899e-05,0.00012035228115630127,3.915230045883312e-05,0.0,9.9000099000099e-07,6.721061997443906e-06,9.9000099000099e-07,9.9000099000099e-07,2.86702296752548e-05,1.6626046776800545e-05,1.0342774161869639e-05,3.919209949360703e-05,3.4699783443502036e-05,6.398689815775243e-05,9.9000099000099e-07,0.0,1.7108610073434194e-05,1.9700522213085027e-06,5.4395330777240325e-05,5.498236654015548e-05,1.3203329786244358e-05,0.0,0.0,6.721061997443906e-06,0.0,1.9700522213085027e-06,1.122332780624238e-05,7.604600569424691e-05,9.814441975245995e-05,9.452270758803421e-06,3.900305407843096e-06,0.0,4.91269335490441e-05,1.9481627521828525e-05,0.0,2.9600532113094928e-06,0.0,1.9700522213085027e-06,4.910205915231041e-06,5.678824774302161e-05,1.3302827373179131e-05,9.794044969924368e-05,4.8311053336178964e-05,0.0,1.9700522213085027e-06,2.1765097141981565e-05,1.4646044796798564e-05,4.925130553271257e-05,6.238498700810259e-05,0.0,5.679322262236835e-05,5.127110654748846e-05,8.631415666591546e-06,0.0
4.860954609698328e-05,4.6017633957332454e-05,1.052186981835223e-05,1.9700522213085027e-06,0.0,0.00012175519713208156,2.1446704863790288e-05,0.0,5.410181289578275e-05,0.0,4.293818364170123e-05,4.154024254526767e-05,3.1471086747468655e-05,7.641414676590556e-06,9.452270758803421e-06,3.2132745700584896e-05,7.441424526851663e-05,0.0,4.491818562170321e-05,9.9000099000099e-07,8.0384100484603e-05,3.830159609054082e-05,9.260737903953983e-05,2.294911842650536e-05,5.79075955960378e-06,7.851354585022927e-05,4.850507363070177e-06,4.138602128551878e-05,6.280287687322864e-05,6.78076054960477e-06,5.4062013861008836e-05,0.0,5.167407177457428e-05,1.9700522213085027e-06,1.4631120158758353e-05,3.4933602772798755e-05,3.780410815586695e-05,0.0,9.452270758803421e-06,2.566042767047792e-05,4.4162003960998936e-05,3.324214379490761e-05,1.5994237099764738e-05,1.9775145403286108e-05,2.8033445118872253e-05,5.840508353071167e-06,0.0,6.302177156448513e-05,4.9599547086984273e-05,0.0,1.2093931691921642e-05,7.760811780912284e-06,7.641414676590556e-06,9.9000099000099e-07,6.453413488589368e-05,4.4072456132757644e-05,6.085769904865381e-05,8.53540049519949e-05,8.551817597043727e-06,1.9700522213085027e-06,5.237552976246444e-05,0.0,8.998561762380858e-05,0.0,9.872150575668164e-05,0.0,8.141887538872463e-05,7.641414676590556e-06,9.9000099000099e-07,9.9000099000099e-07,3.930154683923529e-06,7.711062987444897e-06,9.9000099000099e-07,6.413614453815458e-05,0.0,6.840459101765634e-06,1.9700522213085027e-06,9.9000099000099e-07,4.890306397844087e-06,9.452270758803421e-06,9.9000099000099e-07,9.9000099000099e-07,9.9000099000099e-07,3.900305407843096e-06,4.584848805954333e-05,5.79075955960378e-06,3.930154683923529e-06,0.0,7.509580373901981e-05,4.910205915231041e-06,2.521766340861818e-05,1.8053837149314535e-05,1.3282927855792176e-05,9.9000099000099e-07,1.6297704739915794e-05,0.0,5.7101665141866153e-05,3.930154683923529e-06,9.899029895070284e-07
9.9000099000099e-07,9.9000099000099e-07,0.0,9.61146689789906e-06,2.940153693922538e-06,6.820559584378679e-06,6.78076054960477e-06,4.03462715020504e-05,9.9000099000099e-07,1.3561521099209543e-05,0.0,0.0,0.0,1.9700522213085027e-06,2.773495235806794e-05,1.9700522213085027e-06,1.9700522213085027e-06,1.7909565648259115e-05,2.1188011137759885e-05,0.0,0.0,0.0,3.3704807574154306e-05,5.851950575568665e-05,9.9000099000099e-07,7.711062987444897e-06,1.1611368395287992e-05,0.00013394862641093796,4.0211949759688456e-05,7.830460091766624e-06,1.8894591758913364e-05,5.123130751271454e-05,3.900305407843096e-06,9.621416656592535e-06,0.0,0.00010826332434372636,0.0,2.7416560079876665e-05,2.9824401683698162e-05,9.9000099000099e-07,2.1765097141981565e-05,4.5012708329291247e-05,6.0210964733577795e-05,3.930154683923529e-06,5.557437718241738e-05,0.0,6.78076054960477e-06,2.9600532113094928e-06,7.641414676590556e-06,0.0,6.860358619152588e-06,0.0,9.9000099000099e-07,6.793695235906292e-05,7.810560574379669e-06,0.0,9.9000099000099e-07,7.501123079012526e-05,0.0,8.631415666591546e-06,9.9000099000099e-07,4.850507363070177e-06,0.0,2.661560450505174e-05,5.531568345638698e-05,9.9000099000099e-07,4.850507363070177e-06,2.940153693922538e-06,7.44888684587177e-05,7.189198143972014e-05,3.400330033495863e-05,9.61146689789906e-06,3.830159609054082e-05,1.1541720084433652e-05,4.7117082292961694e-05,0.0,9.9000099000099e-07,5.6683775276740097e-05,2.0252733820573017e-05,0.0,1.9700522213085027e-06,3.4147571836014044e-05,1.9700522213085027e-06,6.581267887800551e-05,3.4699783443502036e-05,0.0,7.81056057437967e-06,9.9000099000099e-07,0.0,5.3405329787239334e-05,9.656240812019705e-05,3.1316865487719764e-05,6.997665289122575e-05,2.9600532113094928e-06,0.0,5.79075955960378e-06,6.86035861915259e-06,3.572958346827694e-05,2.1250580759668466e-05
3.950054201310483e-06,4.293818364170123e-05,5.349985249482738e-05,4.890306397844087e-06,0.0,1.7909565648259115e-05,2.240685657771085e-05,9.926874248482289e-05,4.9743818588039693e-05,6.840459101765634e-06,1.2093931691921642e-05,1.7108610073434194e-05,3.900305407843096e-06,0.0,9.740813760914263e-06,2.9600532113094928e-06,5.79075955960378e-06,9.452270758803421e-06,1.9700522213085027e-06,1.9700522213085027e-06,0.0,1.3551571340516064e-05,1.870057146439056e-05,1.98000198000198e-06,0.0,0.0,1.9700522213085027e-06,9.725889122874048e-05,5.8817998516490984e-05,3.900305407843096e-06,2.349635515464661e-05,2.0685548323739277e-05,5.1310905582262365e-05,5.4206285362064256e-05,1.5785292167201713e-05,1.899408934584814e-05,5.79075955960378e-06,9.79702989753241e-05,5.79075955960378e-06,9.541818587044717e-06,8.551817597043727e-06,4.755487167547469e-05,8.551817597043727e-06,8.551817597043727e-06,5.74946806102585e-05,4.734095186356493e-05,9.973140626406958e-05,5.766382650804761e-05,1.2954585818907429e-05,4.168451404632309e-05,4.910205915231041e-06,1.2954585818907429e-05,0.0,3.900305407843096e-06,0.0,1.7287705729916786e-05,5.813644004598777e-05,2.97000297000297e-06,0.0,0.0,3.629671971380514e-05,2.940153693922538e-06,0.00014064978889099492,3.877918450782773e-05,9.9000099000099e-07,4.138602128551878e-05,5.196758965603187e-05,9.9000099000099e-07,8.195616235817241e-05,0.0,4.95647229315571e-05,4.6634518996328045e-05,9.9000099000099e-07,9.757728350693175e-05,6.223076574835369e-05,2.9600532113094928e-06,0.0,0.0,5.822101299488234e-05,4.962442148371796e-05,5.699719267558464e-05,5.751458012764545e-05,1.9183134761024208e-05,0.0,2.940153693922538e-06,1.9894542507607833e-05,2.379484791545093e-05,9.541818587044717e-06,2.9600532113094928e-06,4.910205915231041e-06,4.833095285356592e-05,0.0,0.00010668131271146346,0.0,1.1332775151870628e-05,0.0,2.0685548323739277e-05,1.5193281524939816e-05,9.899029895070284e-07
