1.122331479564309120e-03
2.770083535906367467e-03
1.297488324344158173e-01
2.898551616817712784e-02
1.666666567325592041e-01
3.242028057575225830e-01
6.181316077709197998e-02
1.315789762884378433e-02
nan
nan
6.296296119689941406e-01
nan
nan
nan
3.225806728005409241e-02
5.065778195858001709e-01
5.847954191267490387e-03
3.225806728005409241e-02
3.635125886648893356e-02
5.403383076190948486e-02
