3.892300000000000000e+04 8.892200000000000000e+04
8.892300000000000000e+04 1.389220000000000000e+05
1.389230000000000000e+05 1.889220000000000000e+05
1.889230000000000000e+05 2.389220000000000000e+05
2.389230000000000000e+05 2.889220000000000000e+05
2.889230000000000000e+05 3.389220000000000000e+05
3.389230000000000000e+05 3.889220000000000000e+05
3.889230000000000000e+05 4.389220000000000000e+05
4.389230000000000000e+05 4.889220000000000000e+05
4.889230000000000000e+05 5.389220000000000000e+05
5.389230000000000000e+05 5.889220000000000000e+05
5.889230000000000000e+05 6.389220000000000000e+05
6.389230000000000000e+05 6.889220000000000000e+05
6.889230000000000000e+05 7.389220000000000000e+05
7.389230000000000000e+05 7.889220000000000000e+05
7.889230000000000000e+05 8.389220000000000000e+05
8.389230000000000000e+05 8.889220000000000000e+05
8.889230000000000000e+05 9.389220000000000000e+05
9.389230000000000000e+05 9.860280000000000000e+05
