GR,s,h,rho,rho_scaled,window,mean,sd
50,0.05,0.5,5e-08,2.4999999999999998e-06,0,3.488747379067842e-05,2.7647177847067417e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,20833,3.285983528983483e-05,2.5789449445545312e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,41666,3.5528706299920225e-05,2.6209636805838983e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,62500,3.427045502787966e-05,2.7561377974034154e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,83333,3.630728656104976e-05,2.7592931376240644e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,104166,3.5359471604988085e-05,2.8223266143237037e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,125000,3.493881785841305e-05,2.619588966575392e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,145833,3.508138607802192e-05,2.663412663830764e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,166666,3.4023753121736994e-05,2.5218025213801883e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,187500,3.534058221811601e-05,2.7572919471940507e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,208333,3.495080850345652e-05,2.7286306775961868e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,229166,3.574456738371387e-05,2.6680598158822243e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,250000,3.507928722026481e-05,2.8642531375229606e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,270833,3.557926551044723e-05,2.884381892881019e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,291666,3.543245332699856e-05,2.7428361322682917e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,312500,3.2138998917209356e-05,2.403814067856662e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,333333,3.294525203141603e-05,2.6482395554276872e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,354166,3.0036942745667785e-05,2.4481395001029452e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,375000,2.937115769228279e-05,2.5302603198293414e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,395833,2.8963825229297057e-05,2.499161197895559e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,416666,2.7141754379379273e-05,2.3162842694072417e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,437500,2.3141467797576437e-05,2.18336338127898e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,458333,1.955166515945624e-05,2.1737532235042248e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,479166,1.4907432076044558e-05,1.649429230535805e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,500000,8.524444507905991e-06,9.64961968604384e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,520833,1.4392148550748907e-05,1.740217588451403e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,541666,2.129753203824529e-05,2.2654804167001778e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,562500,2.3335552793524778e-05,2.1434691364270312e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,583333,2.768792313780846e-05,2.423190271657752e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,604166,2.7351965424518455e-05,2.3904344738409552e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,625000,2.917911513350475e-05,2.4569167776783567e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,645833,3.083519698418981e-05,2.6514836279795675e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,666666,3.188320266937036e-05,2.719397652416107e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,687500,3.240108669280675e-05,2.5472380642712533e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,708333,3.331218873394117e-05,2.652354490514031e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,729166,3.346926474306948e-05,2.6995324317523468e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,750000,3.442333260364387e-05,2.756082195488756e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,770833,3.276798885361037e-05,2.550483855601276e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,791666,3.343151557651241e-05,2.75678229861525e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,812500,3.424695678851549e-05,2.554138878218546e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,833333,3.4156339050653136e-05,2.5208893695926135e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,854166,3.636252370751144e-05,2.6813004068609106e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,875000,3.563441455923852e-05,2.669691528215562e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,895833,3.6712135269672806e-05,2.7438601090648227e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,916666,3.5765948709032456e-05,2.6146570542298322e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,937500,3.6478312490943534e-05,2.708045464381382e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,958333,3.5337651106359825e-05,2.7249212571350028e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,979166,3.486401009303459e-05,2.7105758660019473e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,1000000,3.57681288783624e-05,2.748263364445274e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,3.621757363974178e-05,5.715344149644822e-06
10,0.05,0.5,5e-08,5e-07,0,3.728152593369978e-05,2.7444330296116345e-05
10,0.05,0.5,5e-08,5e-07,20833,3.840587869142395e-05,2.88098191753209e-05
10,0.05,0.5,5e-08,5e-07,41666,3.821074757478168e-05,2.8934002299801355e-05
10,0.05,0.5,5e-08,5e-07,62500,3.932124910237191e-05,2.905550398932376e-05
10,0.05,0.5,5e-08,5e-07,83333,3.915055378609458e-05,2.8349139763672823e-05
10,0.05,0.5,5e-08,5e-07,104166,3.945100261016368e-05,2.9850963739328952e-05
10,0.05,0.5,5e-08,5e-07,125000,3.8223253845372134e-05,2.8433808333746496e-05
10,0.05,0.5,5e-08,5e-07,145833,3.829113602868667e-05,2.9054449668923228e-05
10,0.05,0.5,5e-08,5e-07,166666,3.8473017928047924e-05,2.950969258589817e-05
10,0.05,0.5,5e-08,5e-07,187500,4.061050403630462e-05,2.8934241349339153e-05
10,0.05,0.5,5e-08,5e-07,208333,3.7905132296151624e-05,2.7586272823440238e-05
10,0.05,0.5,5e-08,5e-07,229166,3.634770037465706e-05,2.8471747054666025e-05
10,0.05,0.5,5e-08,5e-07,250000,3.5062175103259594e-05,2.6861654328543035e-05
10,0.05,0.5,5e-08,5e-07,270833,3.548472975451498e-05,2.853972921107454e-05
10,0.05,0.5,5e-08,5e-07,291666,3.59029461091779e-05,2.7392555188774e-05
10,0.05,0.5,5e-08,5e-07,312500,3.64107390155406e-05,2.915505470246197e-05
10,0.05,0.5,5e-08,5e-07,333333,3.418068109491739e-05,2.7567077302490078e-05
10,0.05,0.5,5e-08,5e-07,354166,3.1406428228495074e-05,2.2844030524384412e-05
10,0.05,0.5,5e-08,5e-07,375000,3.253218215720735e-05,2.6645808578343725e-05
10,0.05,0.5,5e-08,5e-07,395833,3.005175620945894e-05,2.5634408481813003e-05
10,0.05,0.5,5e-08,5e-07,416666,2.8021240876706542e-05,2.575469034411113e-05
10,0.05,0.5,5e-08,5e-07,437500,2.5254601992505835e-05,2.415911167565187e-05
10,0.05,0.5,5e-08,5e-07,458333,2.153745883253486e-05,2.20737289430889e-05
10,0.05,0.5,5e-08,5e-07,479166,1.4772068005850897e-05,1.5419629872986274e-05
10,0.05,0.5,5e-08,5e-07,500000,8.878914018119882e-06,1.0173417314921911e-05
10,0.05,0.5,5e-08,5e-07,520833,1.4454368059391076e-05,1.633265146422527e-05
10,0.05,0.5,5e-08,5e-07,541666,2.1196418551720746e-05,2.158774760991182e-05
10,0.05,0.5,5e-08,5e-07,562500,2.394873249075685e-05,2.288013264106913e-05
10,0.05,0.5,5e-08,5e-07,583333,2.948420119117878e-05,2.7032440948510037e-05
10,0.05,0.5,5e-08,5e-07,604166,2.9981088782758146e-05,2.5044327848869437e-05
10,0.05,0.5,5e-08,5e-07,625000,3.0260282173114825e-05,2.3839908884453376e-05
10,0.05,0.5,5e-08,5e-07,645833,3.425408225211129e-05,2.595582840770771e-05
10,0.05,0.5,5e-08,5e-07,666666,3.258028420698965e-05,2.6776259059139438e-05
10,0.05,0.5,5e-08,5e-07,687500,3.329511525468881e-05,2.542532714314884e-05
10,0.05,0.5,5e-08,5e-07,708333,3.6067019284080774e-05,2.759365408276053e-05
10,0.05,0.5,5e-08,5e-07,729166,3.575791035709573e-05,2.6332429188078504e-05
10,0.05,0.5,5e-08,5e-07,750000,3.72233940329862e-05,2.7348594012167196e-05
10,0.05,0.5,5e-08,5e-07,770833,3.774824379922293e-05,2.9601002781221573e-05
10,0.05,0.5,5e-08,5e-07,791666,3.813346294123817e-05,2.792185359764268e-05
10,0.05,0.5,5e-08,5e-07,812500,3.730544360824823e-05,2.703449142322347e-05
10,0.05,0.5,5e-08,5e-07,833333,3.917076562742874e-05,2.9743997848186013e-05
10,0.05,0.5,5e-08,5e-07,854166,3.9009806141950555e-05,3.029807767924653e-05
10,0.05,0.5,5e-08,5e-07,875000,3.9035862294369305e-05,2.7997943484827303e-05
10,0.05,0.5,5e-08,5e-07,895833,3.8053646892995906e-05,2.663086803859143e-05
10,0.05,0.5,5e-08,5e-07,916666,3.8333627280088055e-05,2.6443388428944243e-05
10,0.05,0.5,5e-08,5e-07,937500,3.838599746370429e-05,2.8591862357304473e-05
10,0.05,0.5,5e-08,5e-07,958333,3.824841778883381e-05,2.670337901623538e-05
10,0.05,0.5,5e-08,5e-07,979166,4.040275532242239e-05,3.0516998291375326e-05
10,0.05,0.5,5e-08,5e-07,1000000,3.9424975453226264e-05,2.883635352833529e-05
10,0.05,0.5,5e-08,5e-07,chr2,3.986253834301767e-05,4.841895516289597e-06
1,0.05,0.5,5e-08,5e-08,0,4.1104717111769975e-05,3.064191458730129e-05
1,0.05,0.5,5e-08,5e-08,20833,3.869386288873249e-05,2.9351152695347036e-05
1,0.05,0.5,5e-08,5e-08,41666,3.817151311422129e-05,2.82804370281426e-05
1,0.05,0.5,5e-08,5e-08,62500,3.712601910561175e-05,3.0077262424227046e-05
1,0.05,0.5,5e-08,5e-08,83333,3.8992061566404287e-05,2.9239547216165548e-05
1,0.05,0.5,5e-08,5e-08,104166,3.8182670090113295e-05,3.023666152363687e-05
1,0.05,0.5,5e-08,5e-08,125000,3.963297550519825e-05,2.9171330984184642e-05
1,0.05,0.5,5e-08,5e-08,145833,3.860081736133431e-05,3.276053291662868e-05
1,0.05,0.5,5e-08,5e-08,166666,3.8341887685946326e-05,2.80739496834976e-05
1,0.05,0.5,5e-08,5e-08,187500,3.701107412708032e-05,3.0040090036935038e-05
1,0.05,0.5,5e-08,5e-08,208333,3.9008991944240956e-05,2.9338415396567593e-05
1,0.05,0.5,5e-08,5e-08,229166,3.8510466088177245e-05,2.8477159641116053e-05
1,0.05,0.5,5e-08,5e-08,250000,3.7300196253628534e-05,2.7382630932481468e-05
1,0.05,0.5,5e-08,5e-08,270833,3.7720156445492755e-05,2.9060812357166087e-05
1,0.05,0.5,5e-08,5e-08,291666,3.71120395776567e-05,2.9322236600928948e-05
1,0.05,0.5,5e-08,5e-08,312500,3.649354538991821e-05,2.829360685634647e-05
1,0.05,0.5,5e-08,5e-08,333333,3.5758058393041906e-05,2.9891834436739248e-05
1,0.05,0.5,5e-08,5e-08,354166,3.390531942938033e-05,2.8575472258125523e-05
1,0.05,0.5,5e-08,5e-08,375000,3.247746581768295e-05,2.6520340949116213e-05
1,0.05,0.5,5e-08,5e-08,395833,3.16499424272401e-05,2.5612492975257476e-05
1,0.05,0.5,5e-08,5e-08,416666,2.6138667735135752e-05,2.2530196735043207e-05
1,0.05,0.5,5e-08,5e-08,437500,2.3594472599850084e-05,2.271247669444953e-05
1,0.05,0.5,5e-08,5e-08,458333,2.0390555265507886e-05,1.9786968243366164e-05
1,0.05,0.5,5e-08,5e-08,479166,1.3654357127627431e-05,1.5965709683027677e-05
1,0.05,0.5,5e-08,5e-08,500000,8.875070206370439e-06,1.0222788601386886e-05
1,0.05,0.5,5e-08,5e-08,520833,1.4402224864227448e-05,1.613398226324425e-05
1,0.05,0.5,5e-08,5e-08,541666,1.9525092706919666e-05,1.8615085606820095e-05
1,0.05,0.5,5e-08,5e-08,562500,2.526417991829476e-05,2.3625336563445833e-05
1,0.05,0.5,5e-08,5e-08,583333,2.6618763115762027e-05,2.5535288677368778e-05
1,0.05,0.5,5e-08,5e-08,604166,3.005155389366375e-05,2.49191172963106e-05
1,0.05,0.5,5e-08,5e-08,625000,3.396257849127001e-05,2.8576095912677122e-05
1,0.05,0.5,5e-08,5e-08,645833,3.52232291881737e-05,2.8634677979606572e-05
1,0.05,0.5,5e-08,5e-08,666666,3.343540398739464e-05,2.6457782392604067e-05
1,0.05,0.5,5e-08,5e-08,687500,3.508319705110926e-05,2.820314140725207e-05
1,0.05,0.5,5e-08,5e-08,708333,3.5556586403324685e-05,2.9411226064295342e-05
1,0.05,0.5,5e-08,5e-08,729166,3.717258628009563e-05,2.7314158246251887e-05
1,0.05,0.5,5e-08,5e-08,750000,3.924036886916672e-05,2.994742969599496e-05
1,0.05,0.5,5e-08,5e-08,770833,3.8100293019983844e-05,3.0185801036859558e-05
1,0.05,0.5,5e-08,5e-08,791666,3.7835466579360914e-05,2.8442589090040088e-05
1,0.05,0.5,5e-08,5e-08,812500,3.659151064529686e-05,2.6866917322014464e-05
1,0.05,0.5,5e-08,5e-08,833333,4.013825456088367e-05,3.0784084991994307e-05
1,0.05,0.5,5e-08,5e-08,854166,3.735319507030932e-05,2.8574210226434122e-05
1,0.05,0.5,5e-08,5e-08,875000,3.890014465358868e-05,2.800420139157217e-05
1,0.05,0.5,5e-08,5e-08,895833,4.143156074524041e-05,3.0144823385782964e-05
1,0.05,0.5,5e-08,5e-08,916666,4.08110730067437e-05,3.013516099119085e-05
1,0.05,0.5,5e-08,5e-08,937500,3.874995864368857e-05,2.9003094740721443e-05
1,0.05,0.5,5e-08,5e-08,958333,4.008815426179254e-05,2.9824989932858435e-05
1,0.05,0.5,5e-08,5e-08,979166,3.872462969310958e-05,2.7815395018492953e-05
1,0.05,0.5,5e-08,5e-08,1000000,4.125584368125154e-05,2.911764444551892e-05
1,0.05,0.5,5e-08,5e-08,chr2,3.9932276915640303e-05,5.120198433576193e-06
