nan
8.128906786441802979e-02
2.415458112955093384e-02
3.508772328495979309e-02
6.740577891469001770e-02
5.710329487919807434e-02
1.754385977983474731e-02
nan
5.775077641010284424e-02
nan
nan
6.432748585939407349e-02
1.084011668177670140e-02
1.528013683855533600e-02
3.493966441601514816e-02
5.288402922451496124e-02
2.255639061331748962e-02
nan
7.653384655714035034e-02
1.471984852105379105e-02
