7.760000000000000000e+03 5.775900000000000000e+04
5.776000000000000000e+04 1.077590000000000000e+05
1.077600000000000000e+05 1.577590000000000000e+05
1.577600000000000000e+05 2.077590000000000000e+05
2.077600000000000000e+05 2.577590000000000000e+05
2.577600000000000000e+05 3.077590000000000000e+05
3.077600000000000000e+05 3.577590000000000000e+05
3.577600000000000000e+05 4.077590000000000000e+05
4.077600000000000000e+05 4.577590000000000000e+05
4.577600000000000000e+05 5.077590000000000000e+05
5.077600000000000000e+05 5.577590000000000000e+05
5.577600000000000000e+05 6.077590000000000000e+05
6.077600000000000000e+05 6.577590000000000000e+05
6.577600000000000000e+05 7.077590000000000000e+05
7.077600000000000000e+05 7.577590000000000000e+05
7.577600000000000000e+05 8.077590000000000000e+05
8.077600000000000000e+05 8.577590000000000000e+05
8.577600000000000000e+05 9.077590000000000000e+05
9.077600000000000000e+05 9.577590000000000000e+05
9.577600000000000000e+05 9.969540000000000000e+05
