2.735400000000000000e+04 7.735300000000000000e+04
7.735400000000000000e+04 1.273530000000000000e+05
1.273540000000000000e+05 1.773530000000000000e+05
1.773540000000000000e+05 2.273530000000000000e+05
2.273540000000000000e+05 2.773530000000000000e+05
2.773540000000000000e+05 3.273530000000000000e+05
3.273540000000000000e+05 3.773530000000000000e+05
3.773540000000000000e+05 4.273530000000000000e+05
4.273540000000000000e+05 4.773530000000000000e+05
4.773540000000000000e+05 5.273530000000000000e+05
5.273540000000000000e+05 5.773530000000000000e+05
5.773540000000000000e+05 6.273530000000000000e+05
6.273540000000000000e+05 6.773530000000000000e+05
6.773540000000000000e+05 7.273530000000000000e+05
7.273540000000000000e+05 7.773530000000000000e+05
7.773540000000000000e+05 8.273530000000000000e+05
8.273540000000000000e+05 8.773530000000000000e+05
8.773540000000000000e+05 9.273530000000000000e+05
9.273540000000000000e+05 9.773530000000000000e+05
9.773540000000000000e+05 9.927040000000000000e+05
