GR,s,h,rho,rho_scaled,window,mean,sd
50,0.05,0.2,5e-08,2.4999999999999998e-06,104166,3.404963473985165e-05,2.8700101082145736e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,125000,3.148603377226446e-05,2.774495247719011e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,145833,3.4613557942892654e-05,2.810856481912932e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,166666,3.420924709821106e-05,2.7588560976242998e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,187500,3.0769661470329055e-05,2.4764355189436984e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,208333,3.12249410916602e-05,2.6035337694265482e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,229166,3.17148463210592e-05,2.686451886895252e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,250000,3.24201244359881e-05,2.6557484764991254e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,270833,3.174387617032209e-05,2.508587921664266e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,291666,2.9468405755603195e-05,2.5753853038743503e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,312500,2.9709447754029023e-05,2.5434287737629412e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,333333,3.0409588701226263e-05,2.5821629627056173e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,354166,2.9469723275533587e-05,2.593606067718785e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,375000,2.7696262364642958e-05,2.3537478102691892e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,395833,2.616914340214928e-05,2.451863098346085e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,416666,2.4671182455208915e-05,2.192996990999218e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,437500,2.3451272493513786e-05,2.271232130275843e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,458333,1.817160004093024e-05,2.0133631632180856e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,479166,1.2648586098206126e-05,1.550616909548217e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,500000,8.108454272541803e-06,9.972018779567254e-06
50,0.05,0.2,5e-08,2.4999999999999998e-06,520833,1.4043015638150315e-05,1.6896399723761363e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,541666,1.8114926945779228e-05,2.1073540569602207e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,562500,2.2043435831278116e-05,2.1987942016533983e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,583333,2.5602935510988913e-05,2.3246074051468104e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,604166,2.7322530943666654e-05,2.5707001613270806e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,625000,2.8711808284283627e-05,2.482685677722565e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,645833,2.8184583740936376e-05,2.6393928789391845e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,666666,2.8409835238318902e-05,2.385442512378334e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,687500,2.978475364041156e-05,2.537356355717717e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,708333,3.0764100253243226e-05,2.6115547897722366e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,729166,3.2834481666597095e-05,2.770655510877326e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,750000,3.051618924469524e-05,2.5104697730535412e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,770833,3.314735564117609e-05,2.789596805895337e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,791666,3.34326209115863e-05,2.6552395374281816e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,812500,3.150944150967592e-05,2.5095316849930725e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,833333,3.184477253745671e-05,2.5836820372369366e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,854166,3.1896170618352414e-05,2.7682962455523377e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,875000,3.1073823202882826e-05,2.7057616408088484e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,895833,3.1801013111440206e-05,2.38271741070527e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,916666,3.2820013620016154e-05,2.7423122873571643e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,937500,3.2087447865833896e-05,2.6880064240149015e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,958333,3.318031337757135e-05,2.727421722283073e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,979166,3.32320667447409e-05,2.613886326921797e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,1000000,3.3476363443558956e-05,2.6823267681312416e-05
50,0.05,0.2,5e-08,2.4999999999999998e-06,chr2,3.401725199142002e-05,6.585512072707773e-06
10,0.05,0.2,5e-08,5e-07,0,3.712930550364272e-05,2.7559628682866493e-05
10,0.05,0.2,5e-08,5e-07,20833,3.6907853595573223e-05,2.789104515196424e-05
10,0.05,0.2,5e-08,5e-07,41666,3.9598332919429244e-05,2.848290199886814e-05
10,0.05,0.2,5e-08,5e-07,62500,3.9034646573905486e-05,2.7399451301459114e-05
10,0.05,0.2,5e-08,5e-07,83333,4.0649047662444646e-05,2.9177550941889666e-05
10,0.05,0.2,5e-08,5e-07,104166,3.92974350529867e-05,2.8776190948194465e-05
10,0.05,0.2,5e-08,5e-07,125000,3.9418472059278095e-05,3.0394537128174662e-05
10,0.05,0.2,5e-08,5e-07,145833,4.0604997099065504e-05,2.9336740984825668e-05
10,0.05,0.2,5e-08,5e-07,166666,3.840534576201354e-05,2.8285367197757417e-05
10,0.05,0.2,5e-08,5e-07,187500,3.825917013313721e-05,2.8600577152186585e-05
10,0.05,0.2,5e-08,5e-07,208333,3.7454486199970845e-05,2.8420136616260882e-05
10,0.05,0.2,5e-08,5e-07,229166,3.708804788513455e-05,2.806011286532618e-05
10,0.05,0.2,5e-08,5e-07,250000,3.780693794688154e-05,2.8012112524176644e-05
10,0.05,0.2,5e-08,5e-07,270833,3.615005758144229e-05,2.6450088995880478e-05
10,0.05,0.2,5e-08,5e-07,291666,3.684677889825642e-05,2.884855998604108e-05
10,0.05,0.2,5e-08,5e-07,312500,3.656960625963117e-05,2.752823959653688e-05
10,0.05,0.2,5e-08,5e-07,333333,3.602496720598968e-05,2.897215302868157e-05
10,0.05,0.2,5e-08,5e-07,354166,3.642419054861745e-05,2.785899278376962e-05
10,0.05,0.2,5e-08,5e-07,375000,3.393624912092917e-05,2.9094170929847184e-05
10,0.05,0.2,5e-08,5e-07,395833,3.2756279210180776e-05,2.6944380684581953e-05
10,0.05,0.2,5e-08,5e-07,416666,2.9252189385536574e-05,2.4122201042869554e-05
10,0.05,0.2,5e-08,5e-07,437500,2.6982595997925996e-05,2.4997709411169235e-05
10,0.05,0.2,5e-08,5e-07,458333,2.200721636951013e-05,2.152166522077019e-05
10,0.05,0.2,5e-08,5e-07,479166,1.4645344300446726e-05,1.717858975325907e-05
10,0.05,0.2,5e-08,5e-07,500000,8.759928554029877e-06,1.0761047230041126e-05
10,0.05,0.2,5e-08,5e-07,520833,1.5981289772151795e-05,1.5840623647121227e-05
10,0.05,0.2,5e-08,5e-07,541666,2.2923642770215357e-05,2.295960136018224e-05
10,0.05,0.2,5e-08,5e-07,562500,2.5745425044778452e-05,2.4036210813948436e-05
10,0.05,0.2,5e-08,5e-07,583333,3.0240497107710917e-05,2.4448327217751793e-05
10,0.05,0.2,5e-08,5e-07,604166,2.9640541955101663e-05,2.5215336126238552e-05
10,0.05,0.2,5e-08,5e-07,625000,3.333146308947133e-05,2.6801898331864984e-05
10,0.05,0.2,5e-08,5e-07,645833,3.306913838116417e-05,2.4222158127128602e-05
10,0.05,0.2,5e-08,5e-07,666666,3.618506808297416e-05,2.70503754761495e-05
10,0.05,0.2,5e-08,5e-07,687500,3.4704822104391526e-05,2.717293505082745e-05
10,0.05,0.2,5e-08,5e-07,708333,3.41004209388335e-05,2.563062896572733e-05
10,0.05,0.2,5e-08,5e-07,729166,3.710236296123716e-05,2.732886194799483e-05
10,0.05,0.2,5e-08,5e-07,750000,3.704872510857202e-05,2.8980254352396638e-05
10,0.05,0.2,5e-08,5e-07,770833,3.786505403069187e-05,2.648299576579689e-05
10,0.05,0.2,5e-08,5e-07,791666,3.692437440728949e-05,2.8304785148945797e-05
10,0.05,0.2,5e-08,5e-07,812500,4.048121930901226e-05,2.978523271475289e-05
10,0.05,0.2,5e-08,5e-07,833333,3.998086274173483e-05,2.887138072791872e-05
10,0.05,0.2,5e-08,5e-07,854166,4.0398333982129836e-05,3.0474931620306456e-05
10,0.05,0.2,5e-08,5e-07,875000,4.153103889163666e-05,2.8599912938838955e-05
10,0.05,0.2,5e-08,5e-07,895833,3.88703809522705e-05,2.796151177126495e-05
10,0.05,0.2,5e-08,5e-07,916666,3.753970556028867e-05,2.8442075043028892e-05
10,0.05,0.2,5e-08,5e-07,937500,3.773621341124151e-05,2.6474602206492353e-05
10,0.05,0.2,5e-08,5e-07,958333,3.7984519040147126e-05,2.884320467433923e-05
10,0.05,0.2,5e-08,5e-07,979166,3.963065410125212e-05,3.040493869838844e-05
10,0.05,0.2,5e-08,5e-07,1000000,3.808232066027875e-05,2.951069693264218e-05
10,0.05,0.2,5e-08,5e-07,chr2,4.005955730556588e-05,4.951277140797368e-06
1,0.05,0.2,5e-08,5e-08,0,4.0810954577985414e-05,2.9513644123928027e-05
1,0.05,0.2,5e-08,5e-08,20833,4.123252147958874e-05,3.098956495121862e-05
1,0.05,0.2,5e-08,5e-08,41666,3.8305515253698526e-05,2.8212986849882008e-05
1,0.05,0.2,5e-08,5e-08,62500,4.146712884883981e-05,3.0478444329953787e-05
1,0.05,0.2,5e-08,5e-08,83333,4.08999439204276e-05,3.099661487469709e-05
1,0.05,0.2,5e-08,5e-08,104166,3.809659705583287e-05,2.9185647357520006e-05
1,0.05,0.2,5e-08,5e-08,125000,3.83222208957686e-05,2.9603494752077497e-05
1,0.05,0.2,5e-08,5e-08,145833,4.0910049841094786e-05,3.077730442333802e-05
1,0.05,0.2,5e-08,5e-08,166666,3.801185634507804e-05,2.9002673711411008e-05
1,0.05,0.2,5e-08,5e-08,187500,3.9307841980080216e-05,2.7940674242199273e-05
1,0.05,0.2,5e-08,5e-08,208333,3.801285312045623e-05,2.7922315189633885e-05
1,0.05,0.2,5e-08,5e-08,229166,3.9949809734527164e-05,3.021730724031649e-05
1,0.05,0.2,5e-08,5e-08,250000,3.797687488738275e-05,2.9442303844370556e-05
1,0.05,0.2,5e-08,5e-08,270833,3.8277038071974426e-05,2.747154547330837e-05
1,0.05,0.2,5e-08,5e-08,291666,3.641456821204367e-05,2.817045035055244e-05
1,0.05,0.2,5e-08,5e-08,312500,3.70180910309816e-05,2.8201384375581717e-05
1,0.05,0.2,5e-08,5e-08,333333,3.596519029047812e-05,2.7089558862833148e-05
1,0.05,0.2,5e-08,5e-08,354166,3.69927818185275e-05,2.884292017291824e-05
1,0.05,0.2,5e-08,5e-08,375000,3.398146201831144e-05,2.576336471727371e-05
1,0.05,0.2,5e-08,5e-08,395833,3.295719359783035e-05,2.582739021669802e-05
1,0.05,0.2,5e-08,5e-08,416666,3.0471684846578563e-05,2.576568770114332e-05
1,0.05,0.2,5e-08,5e-08,437500,2.7111461290033984e-05,2.399974901320634e-05
1,0.05,0.2,5e-08,5e-08,458333,2.0949321883051502e-05,2.0289928545539915e-05
1,0.05,0.2,5e-08,5e-08,479166,1.4652672079837095e-05,1.6271937515164893e-05
1,0.05,0.2,5e-08,5e-08,500000,8.215424740983673e-06,9.85933575608807e-06
1,0.05,0.2,5e-08,5e-08,520833,1.5247120295206354e-05,1.8260713289069826e-05
1,0.05,0.2,5e-08,5e-08,541666,2.0350338833163072e-05,2.1656980047954074e-05
1,0.05,0.2,5e-08,5e-08,562500,2.7004934622370647e-05,2.4913686536405725e-05
1,0.05,0.2,5e-08,5e-08,583333,2.829595611860755e-05,2.4874819478938147e-05
1,0.05,0.2,5e-08,5e-08,604166,2.974845029160708e-05,2.462302338148921e-05
1,0.05,0.2,5e-08,5e-08,625000,3.34567151015998e-05,2.754767866187206e-05
1,0.05,0.2,5e-08,5e-08,645833,3.352778828756148e-05,2.7481939933226222e-05
1,0.05,0.2,5e-08,5e-08,666666,3.556551297094635e-05,2.7347979747394885e-05
1,0.05,0.2,5e-08,5e-08,687500,3.576463612363264e-05,2.9528908030994392e-05
1,0.05,0.2,5e-08,5e-08,708333,3.644365727568409e-05,2.827145361405831e-05
1,0.05,0.2,5e-08,5e-08,729166,3.698425988249629e-05,2.7121404666141403e-05
1,0.05,0.2,5e-08,5e-08,750000,3.866480863615935e-05,2.69855054836058e-05
1,0.05,0.2,5e-08,5e-08,770833,3.8514048558102185e-05,2.9378409297149303e-05
1,0.05,0.2,5e-08,5e-08,791666,3.80981070224959e-05,2.8187439292575054e-05
1,0.05,0.2,5e-08,5e-08,812500,4.145760520289771e-05,3.0122181818684976e-05
1,0.05,0.2,5e-08,5e-08,833333,3.9119377415596364e-05,2.9144835222712228e-05
1,0.05,0.2,5e-08,5e-08,854166,3.8318221672507696e-05,3.010403227364579e-05
1,0.05,0.2,5e-08,5e-08,875000,4.0996719452723795e-05,3.059477846120011e-05
1,0.05,0.2,5e-08,5e-08,895833,3.676609930698885e-05,2.8982471010399315e-05
1,0.05,0.2,5e-08,5e-08,916666,3.644486623591984e-05,2.7663630318982866e-05
1,0.05,0.2,5e-08,5e-08,937500,4.1607940641893265e-05,2.990578720144821e-05
1,0.05,0.2,5e-08,5e-08,958333,3.6851797316870537e-05,2.739111045704264e-05
1,0.05,0.2,5e-08,5e-08,979166,3.839308838557867e-05,2.9929709950388314e-05
1,0.05,0.2,5e-08,5e-08,1000000,3.9296718458613265e-05,2.951275556034765e-05
1,0.05,0.2,5e-08,5e-08,chr2,3.979893928560637e-05,5.108345040324241e-06
