
































































































































































































1.0021894444004996e-05,5.745985645483133e-06,1.4800266056547464e-06,1.470076846961269e-06,8.313769620302284e-05,1.470076846961269e-06,5.495997958309517e-05,2.5434070660201313e-05,2.5652965351457816e-05,4.97836176228136e-05,0.0,5.8912521224079015e-05,4.95000495000495e-07,4.5341050366176e-05,3.995823091300478e-05,3.700564002071539e-05,2.393165709748624e-05,1.1278051479056504e-05,1.470076846961269e-06,3.756780138689686e-05,2.2178012127760872e-05,2.0526352184643644e-05,3.584400569325192e-05,3.360530998721953e-06,0.0,0.0,9.544306026718088e-06,9.9000099000099e-07,9.288099740361046e-06,1.1496946170313004e-05,5.435553174246642e-05,6.0862673928000564e-05,3.2592922040158216e-05,4.275162566619853e-05,5.342522930462629e-05,5.5246035145532636e-05,2.4625652766356284e-05,5.084824180301568e-05,2.064823672863874e-05,3.7187223116871355e-05,6.285511310636938e-05,8.307053533184186e-05,6.701162480056952e-06,1.9456753125094835e-05,2.9501034526160155e-06,1.1108905581267392e-05,5.890257146538553e-05,0.00011048709541171853,6.76707963140124e-05,8.779481230336207e-05,8.916973741094345e-05,0.00013107563358819642,4.000051738745206e-05,3.799315357104302e-05,6.275810295910799e-06,7.149150365230767e-05,5.2589449574374196e-05,6.046965845960821e-06,4.830607845683222e-06,6.740961514830861e-06,2.126512176763433e-05,2.9501034526160155e-06,1.9700522213085027e-06,4.145069471702637e-05,1.821552072808354e-05,9.802004776879147e-05,2.6739976488720212e-05,3.597832743561387e-05,3.360530998721953e-06,7.22601225113788e-06,1.4800266056547464e-06,4.95000495000495e-07,3.5659935157422594e-05,1.9416954090320924e-05,4.7062358620147566e-05,2.7160353793519625e-05,9.89752246033653e-06,4.7261353794017105e-06,7.853842024696297e-05,1.6414614404564154e-05,5.232826840867042e-05,7.691909701959953e-05,1.950152703921548e-06,5.2482489668419314e-05,4.539577403899012e-05,2.6976283257690294e-05,2.5356960030326865e-05,5.714892649566016e-05,2.035471884718116e-05,3.214767033862511e-05,6.245961019830367e-06,8.031196473407528e-05,3.101837272691544e-05,1.6327554015996228e-05,1.7755344388510218e-05,7.291680658514829e-05,9.9000099000099e-07,3.8821470982275004e-05,5.828031410828333e-05
