8.213000000000000000e+03 5.821200000000000000e+04
5.821300000000000000e+04 1.082120000000000000e+05
1.082130000000000000e+05 1.582120000000000000e+05
1.582130000000000000e+05 2.082120000000000000e+05
2.082130000000000000e+05 2.582120000000000000e+05
2.582130000000000000e+05 3.082120000000000000e+05
3.082130000000000000e+05 3.582120000000000000e+05
3.582130000000000000e+05 4.082120000000000000e+05
4.082130000000000000e+05 4.582120000000000000e+05
4.582130000000000000e+05 5.082120000000000000e+05
5.082130000000000000e+05 5.582120000000000000e+05
5.582130000000000000e+05 6.082120000000000000e+05
6.082130000000000000e+05 6.582120000000000000e+05
6.582130000000000000e+05 7.082120000000000000e+05
7.082130000000000000e+05 7.582120000000000000e+05
7.582130000000000000e+05 8.082120000000000000e+05
8.082130000000000000e+05 8.582120000000000000e+05
8.582130000000000000e+05 9.082120000000000000e+05
9.082130000000000000e+05 9.582120000000000000e+05
9.582130000000000000e+05 9.983560000000000000e+05
