GR,s,h,rho,rho_scaled,window,mean,sd
100,0.05,0.5,1e-07,9.999999999999999e-06,562500,2.8806768958295122e-05,2.5039098575334173e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,583333,2.8309466866062966e-05,2.4441746958262674e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,604166,3.1120782999153294e-05,2.5844842342104097e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,625000,3.0082938863631757e-05,2.536887630795646e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,645833,2.8979230836877114e-05,2.4259920418841197e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,666666,2.9666443311344773e-05,2.4843155434760375e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,687500,3.102159891447474e-05,2.5653092464284757e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,708333,3.114617116411161e-05,2.677628787289676e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,729166,3.241177488820016e-05,2.6878256005329595e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,750000,3.1859988792875406e-05,2.7877940323850913e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,770833,3.0437868501688353e-05,2.5500110115318685e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,791666,3.0753165331270696e-05,2.4972573591441238e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,812500,3.0377287257529365e-05,2.5959666745096356e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,833333,3.125543156226853e-05,2.469825301634711e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,854166,2.9730908031853642e-05,2.5836187832525376e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,875000,3.0652632226076495e-05,2.456311041168511e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,895833,3.1695364790397265e-05,2.650229788196807e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,916666,3.0627245954513175e-05,2.6488961401955247e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,937500,2.862324385991907e-05,2.5909366765524305e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,958333,2.936672479794833e-05,2.531838559995846e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,979166,3.127307744718396e-05,2.6141814138918614e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,1000000,2.9548757584834555e-05,2.4516622901580743e-05
100,0.05,0.5,1e-07,9.999999999999999e-06,chr2,3.0530902105718976e-05,6.712277990843503e-06
50,0.05,0.5,1e-07,4.9999999999999996e-06,0,3.772812571398808e-05,2.778082991836294e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,20833,3.5163412796410297e-05,2.6228500813195463e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,41666,3.543798493689544e-05,2.5974095757907638e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,62500,3.4999941634358847e-05,2.7468791032524204e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,83333,3.500322309785805e-05,2.540784613562818e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,104166,3.5720600363849275e-05,2.6307849756494822e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,125000,3.6599379074201147e-05,2.700256041409301e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,145833,3.712012234037904e-05,2.7676666476556006e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,166666,3.6309033385227424e-05,2.692925152885602e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,187500,3.687302567170919e-05,2.8057647443572465e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,208333,3.4002006641081074e-05,2.5419841002561027e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,229166,3.646245290645828e-05,2.572874930816896e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,250000,3.409635202187243e-05,2.6545597876168852e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,270833,3.491558088253615e-05,2.461542111278036e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,291666,3.610342625804926e-05,2.6254460784464946e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,312500,3.5256330025987085e-05,2.6294702756045847e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,333333,3.5589914229589474e-05,2.7003085812032534e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,354166,3.661202842758977e-05,2.714813574594052e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,375000,3.555618632884479e-05,2.8161713838378484e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,395833,3.516548036514087e-05,2.6323576992709134e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,416666,3.257425914393618e-05,2.531531798936336e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,437500,3.160436709360399e-05,2.3930490321931938e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,458333,2.6297964283473094e-05,2.2510010804050965e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,479166,2.0244631297741507e-05,1.9657869321404062e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,500000,1.0169423236525622e-05,1.0754582819033136e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,520833,1.9645100514848603e-05,2.0876422008407997e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,541666,2.775277768631316e-05,2.3456620631859995e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,562500,3.0284592081873557e-05,2.5176293179370745e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,583333,3.104034026540092e-05,2.5091293634562446e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,604166,3.2360051128220806e-05,2.4740656053061306e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,625000,3.324617389038411e-05,2.6722283414410212e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,645833,3.3190893013271273e-05,2.6598561047138095e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,666666,3.710930091263198e-05,2.8908699953895383e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,687500,3.404781389770105e-05,2.7774961594850748e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,708333,3.349345875138739e-05,2.54136792264587e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,729166,3.512689726274774e-05,2.577038134008885e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,750000,3.6070033399401475e-05,2.7733236487094834e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,770833,3.929346275506799e-05,2.887810420767354e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,791666,3.619374792401626e-05,2.6789227461649417e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,812500,3.8894772341850865e-05,2.9929509826843568e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,833333,3.695716436961263e-05,2.6631524787812977e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,854166,3.793951611217401e-05,2.7505874396548357e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,875000,3.655506421756299e-05,2.6916812952565076e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,895833,3.574805609753834e-05,2.6949995307283622e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,916666,3.477674290211265e-05,2.662168184179579e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,937500,3.4726548846921225e-05,2.5193683041862143e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,958333,3.792483094620371e-05,2.7338195320624493e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,979166,3.610409735434307e-05,2.741663419792403e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,1000000,3.7240792338799344e-05,2.772958495200611e-05
50,0.05,0.5,1e-07,4.9999999999999996e-06,chr2,3.585697938590749e-05,5.317458694006296e-06
10,0.05,0.5,1e-07,1e-06,0,3.904560616853564e-05,2.7971719049965075e-05
10,0.05,0.5,1e-07,1e-06,20833,3.986470880296789e-05,2.8392621850318064e-05
10,0.05,0.5,1e-07,1e-06,41666,3.869822994917777e-05,2.8301040804215037e-05
10,0.05,0.5,1e-07,1e-06,62500,3.9116357482272465e-05,2.8541350136011493e-05
10,0.05,0.5,1e-07,1e-06,83333,3.939725569223842e-05,2.6874092340986698e-05
10,0.05,0.5,1e-07,1e-06,104166,3.8878162708566173e-05,2.8360433619234296e-05
10,0.05,0.5,1e-07,1e-06,125000,4.055516466193942e-05,2.7144177309212888e-05
10,0.05,0.5,1e-07,1e-06,145833,4.167913112894129e-05,2.7221925195809676e-05
10,0.05,0.5,1e-07,1e-06,166666,4.1127795915951304e-05,2.8668589335974458e-05
10,0.05,0.5,1e-07,1e-06,187500,3.815379814586348e-05,2.5329333917412798e-05
10,0.05,0.5,1e-07,1e-06,208333,3.7812767734111395e-05,2.8044604706552828e-05
10,0.05,0.5,1e-07,1e-06,229166,3.769911560285321e-05,2.6448718297846226e-05
10,0.05,0.5,1e-07,1e-06,250000,3.684708042185538e-05,2.5677852652132586e-05
10,0.05,0.5,1e-07,1e-06,270833,3.692998003516036e-05,2.688107840182949e-05
10,0.05,0.5,1e-07,1e-06,291666,3.943138784714968e-05,2.698477374785505e-05
10,0.05,0.5,1e-07,1e-06,312500,3.83285644506912e-05,2.8956797148447734e-05
10,0.05,0.5,1e-07,1e-06,333333,3.70704858872557e-05,2.7661127312088926e-05
10,0.05,0.5,1e-07,1e-06,354166,3.727628546116601e-05,2.7592495304184436e-05
10,0.05,0.5,1e-07,1e-06,375000,3.763328548616479e-05,2.7310107834353356e-05
10,0.05,0.5,1e-07,1e-06,395833,3.712294982697223e-05,2.8020751198957418e-05
10,0.05,0.5,1e-07,1e-06,416666,3.371883361205893e-05,2.614694647828205e-05
10,0.05,0.5,1e-07,1e-06,437500,3.211720802576942e-05,2.5392469935812673e-05
10,0.05,0.5,1e-07,1e-06,458333,2.8972564284718368e-05,2.3196950325254158e-05
10,0.05,0.5,1e-07,1e-06,479166,2.1769362078482225e-05,2.0885232851966567e-05
10,0.05,0.5,1e-07,1e-06,500000,1.2177047593547593e-05,1.3461327358706637e-05
10,0.05,0.5,1e-07,1e-06,520833,2.0694399047301952e-05,1.974227813903875e-05
10,0.05,0.5,1e-07,1e-06,541666,2.5801634293961016e-05,2.330981068105274e-05
10,0.05,0.5,1e-07,1e-06,562500,3.107280948317096e-05,2.4207450139758242e-05
10,0.05,0.5,1e-07,1e-06,583333,3.430352625850247e-05,2.5899553106820538e-05
10,0.05,0.5,1e-07,1e-06,604166,3.6240848027910066e-05,2.604894948274972e-05
10,0.05,0.5,1e-07,1e-06,625000,3.7677250008228474e-05,2.9097820898446047e-05
10,0.05,0.5,1e-07,1e-06,645833,3.8610587733855614e-05,2.8431127590242495e-05
10,0.05,0.5,1e-07,1e-06,666666,3.841759326938608e-05,2.586325356505916e-05
10,0.05,0.5,1e-07,1e-06,687500,3.8185694957970444e-05,2.776216893496434e-05
10,0.05,0.5,1e-07,1e-06,708333,4.053712261723759e-05,2.865848634343732e-05
10,0.05,0.5,1e-07,1e-06,729166,4.055000174465135e-05,2.7101796820169793e-05
10,0.05,0.5,1e-07,1e-06,750000,3.8646808346990834e-05,2.751416412229099e-05
10,0.05,0.5,1e-07,1e-06,770833,3.9900681538156004e-05,2.89155237010278e-05
10,0.05,0.5,1e-07,1e-06,791666,3.820572915616948e-05,2.566753496442363e-05
10,0.05,0.5,1e-07,1e-06,812500,3.8977835311871155e-05,2.647765284149606e-05
10,0.05,0.5,1e-07,1e-06,833333,3.807216125546952e-05,2.6231894188539477e-05
10,0.05,0.5,1e-07,1e-06,854166,4.081231157416969e-05,2.7482934245653135e-05
10,0.05,0.5,1e-07,1e-06,875000,4.0914844782175476e-05,2.6631972015327002e-05
10,0.05,0.5,1e-07,1e-06,895833,4.144612748245359e-05,2.7286702435099178e-05
10,0.05,0.5,1e-07,1e-06,916666,4.124777905122291e-05,2.778997629822536e-05
10,0.05,0.5,1e-07,1e-06,937500,4.0298054431442554e-05,2.8630697450224105e-05
10,0.05,0.5,1e-07,1e-06,958333,3.9795600688244514e-05,2.8092067033532223e-05
10,0.05,0.5,1e-07,1e-06,979166,4.032212507647059e-05,2.624460599203437e-05
10,0.05,0.5,1e-07,1e-06,1000000,4.084688974313331e-05,2.7695117340394598e-05
10,0.05,0.5,1e-07,1e-06,chr2,3.968499320248535e-05,4.100151456013064e-06
1,0.05,0.5,1e-07,1e-07,0,3.9441548047664925e-05,2.6704534955723525e-05
1,0.05,0.5,1e-07,1e-07,20833,4.225270134121327e-05,2.9885014671285917e-05
1,0.05,0.5,1e-07,1e-07,41666,4.2274882060646924e-05,2.7925339623252303e-05
1,0.05,0.5,1e-07,1e-07,62500,3.8568772513281494e-05,2.5780533694953604e-05
1,0.05,0.5,1e-07,1e-07,83333,3.877486322455405e-05,2.6540557577544885e-05
1,0.05,0.5,1e-07,1e-07,104166,4.01693223716872e-05,2.8394970694247082e-05
1,0.05,0.5,1e-07,1e-07,125000,4.046356450620476e-05,2.8076029703834922e-05
1,0.05,0.5,1e-07,1e-07,145833,4.0964472789847124e-05,3.004199450809643e-05
1,0.05,0.5,1e-07,1e-07,166666,3.9462297752941446e-05,2.8726017972235536e-05
1,0.05,0.5,1e-07,1e-07,187500,3.812800534931456e-05,2.847440312412901e-05
1,0.05,0.5,1e-07,1e-07,208333,3.9451683575522235e-05,2.5703332705316542e-05
1,0.05,0.5,1e-07,1e-07,229166,3.922555866604963e-05,2.84530468589393e-05
1,0.05,0.5,1e-07,1e-07,250000,3.913081283287377e-05,2.8600453208638377e-05
1,0.05,0.5,1e-07,1e-07,270833,3.805634114723579e-05,2.8815681340724913e-05
1,0.05,0.5,1e-07,1e-07,291666,3.883711727491525e-05,2.8037748731933213e-05
1,0.05,0.5,1e-07,1e-07,312500,3.776667427466014e-05,2.8379743866731067e-05
1,0.05,0.5,1e-07,1e-07,333333,3.790278839365272e-05,2.8961259013499975e-05
1,0.05,0.5,1e-07,1e-07,354166,3.5058761250745676e-05,2.6036714016861494e-05
1,0.05,0.5,1e-07,1e-07,375000,3.9352875610758066e-05,3.0629320535128816e-05
1,0.05,0.5,1e-07,1e-07,395833,3.664369331671367e-05,2.8310494599943163e-05
1,0.05,0.5,1e-07,1e-07,416666,3.5973322398515046e-05,2.729171670281753e-05
1,0.05,0.5,1e-07,1e-07,437500,3.2906994608107096e-05,2.847171253037318e-05
1,0.05,0.5,1e-07,1e-07,458333,3.0146306768986538e-05,2.541084178383976e-05
1,0.05,0.5,1e-07,1e-07,479166,2.1934510981268596e-05,2.263285986465061e-05
1,0.05,0.5,1e-07,1e-07,500000,1.048103843987953e-05,1.1910473115485253e-05
1,0.05,0.5,1e-07,1e-07,520833,2.0319971725844643e-05,1.9848108568276917e-05
1,0.05,0.5,1e-07,1e-07,541666,2.942549013448665e-05,2.6345536898629528e-05
1,0.05,0.5,1e-07,1e-07,562500,3.207364598101631e-05,2.466186896452003e-05
1,0.05,0.5,1e-07,1e-07,583333,3.621296792450487e-05,2.6791308322519156e-05
1,0.05,0.5,1e-07,1e-07,604166,3.722840076675166e-05,2.8756043945118344e-05
1,0.05,0.5,1e-07,1e-07,625000,3.8997646219915455e-05,2.7965144082332407e-05
1,0.05,0.5,1e-07,1e-07,645833,3.873056100006355e-05,2.9196919324698568e-05
1,0.05,0.5,1e-07,1e-07,666666,3.8433146912914034e-05,2.7293139879716562e-05
1,0.05,0.5,1e-07,1e-07,687500,3.898108716817804e-05,2.8391135696044512e-05
1,0.05,0.5,1e-07,1e-07,708333,3.946554467471896e-05,2.81390250637972e-05
1,0.05,0.5,1e-07,1e-07,729166,3.946984265172174e-05,2.787715716375779e-05
1,0.05,0.5,1e-07,1e-07,750000,4.074777959833285e-05,2.946474159655868e-05
1,0.05,0.5,1e-07,1e-07,770833,3.747509280383323e-05,2.7056329948822428e-05
1,0.05,0.5,1e-07,1e-07,791666,4.015265845855418e-05,2.718090419026086e-05
1,0.05,0.5,1e-07,1e-07,812500,3.990167337900238e-05,2.9360510641885964e-05
1,0.05,0.5,1e-07,1e-07,833333,4.08057141054524e-05,2.8561883879974843e-05
1,0.05,0.5,1e-07,1e-07,854166,3.95854093812316e-05,2.7919223308082266e-05
1,0.05,0.5,1e-07,1e-07,875000,4.208096548916557e-05,3.115876718137151e-05
1,0.05,0.5,1e-07,1e-07,895833,4.035174213498877e-05,2.9639580543002372e-05
1,0.05,0.5,1e-07,1e-07,916666,4.2138077107232954e-05,3.059320212448461e-05
1,0.05,0.5,1e-07,1e-07,937500,3.88287187021747e-05,2.8480158434779722e-05
1,0.05,0.5,1e-07,1e-07,958333,4.0771409241935885e-05,2.8306912425923034e-05
1,0.05,0.5,1e-07,1e-07,979166,4.10686308823555e-05,2.6656279621537317e-05
1,0.05,0.5,1e-07,1e-07,1000000,3.947177719192199e-05,2.703002013259477e-05
1,0.05,0.5,1e-07,1e-07,chr2,4.034421596962767e-05,4.396036530930284e-06
