3.508773446083068848e-02
1.328970864415168762e-01
3.855031542479991913e-02
5.056760087609291077e-02
6.432748585939407349e-02
1.656029149889945984e-01
nan
2.580307051539421082e-02
nan
nan
7.640068233013153076e-02
nan
1.207345444709062576e-02
6.002752110362052917e-02
1.315789762884378433e-02
5.882353335618972778e-02
nan
nan
nan
nan
