2.255639061331748962e-02
5.228758975863456726e-02
9.774435311555862427e-02
9.351146221160888672e-02
1.000000000000000000e+00
7.407402992248535156e-02
2.770083490759134293e-03
2.255639061331748962e-02
nan
nan
2.770083490759134293e-03
5.959030613303184509e-02
5.487801507115364075e-02
5.572756379842758179e-02
1.754385977983474731e-02
1.428570896387100220e-01
nan
1.333333253860473633e-01
1.754386682793906971e-02
nan
