4.178717948717945e-05,-0.06725157990646947,0.000181,0.2142265193370166
3.9724358974359e-05,0.19704276494966444,0.0001605,0.22640186915887847
3.622564102564101e-05,-0.2470273161395642,0.000165,0.2218181818181818
3.322756410256409e-05,-0.2732596492635467,0.0001525,0.2205737704918033
4.0159615384615396e-05,-0.14063878280044143,0.0001775,0.21345070422535212
4.647692307692307e-05,0.02268203673660153,0.0001965,0.21017811704834605
3.550128205128203e-05,-0.10788037938384186,0.0001555,0.21101286173633443
4.467499999999999e-05,0.14354840636714433,0.000183,0.23592896174863387
4.109487179487183e-05,-0.16753414561470983,0.000183,0.22506830601092898
3.630961538461538e-05,-0.12965204947219838,0.00016,0.22687500000000005
4.2093589743589756e-05,0.05392814943052793,0.0001765,0.23576487252124653
3.2404487179487144e-05,-0.044537474769552485,0.0001395,0.24569892473118277
3.913589743589747e-05,-0.09905968496485767,0.000171,0.23735380116959062
3.468269230769226e-05,-0.1685363015548898,0.0001545,0.2171521035598706
3.7691666666666664e-05,0.031071079299844043,0.000159,0.21501572327044027
3.4935897435897395e-05,-0.1884200635280247,0.0001565,0.2130990415335463
3.6051923076923123e-05,0.045534341388823646,0.0001515,0.21410891089108913
3.722307692307692e-05,0.007797056494178392,0.000158,0.22958860759493674
3.897307692307692e-05,0.08699093107416872,0.000162,0.22060185185185183
3.345705128205127e-05,-0.3384741190820606,0.0001565,0.21238019169329073
4.6264102564102545e-05,0.07337050629418532,0.000193,0.22545336787564765
4.316217948717951e-05,0.19470660729783015,0.0001745,0.22743553008595987
3.503461538461538e-05,0.1706888332359831,0.0001425,0.21789473684210528
3.445641025641023e-05,-0.25928559895583575,0.0001575,0.21738095238095237
3.0385256410256395e-05,-0.5376783550582753,0.000151,0.20240066225165565
4.173076923076923e-05,0.42146731217564987,0.0001595,0.2504702194357366
3.98474358974359e-05,-0.00015905674498022674,0.0001695,0.2194690265486726
3.6576923076923055e-05,-0.4615104722173949,0.0001775,0.2134507042253521
4.419038461538461e-05,0.101439470055903,0.000183,0.21632513661202185
