GR,s,h,rho,rho_scaled,window,mean,sd
50,0.05,0.5,5e-08,2.4999999999999998e-06,895833,3.612364303391556e-05,2.7591383242827702e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,916666,3.645848060853917e-05,2.7239386443200368e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,937500,3.387725181377583e-05,2.6025589873938315e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,958333,3.716604802575755e-05,2.6532172262395974e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,979166,3.7846065953186526e-05,2.8976976094399184e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,1000000,3.7100905223142525e-05,2.837119086213137e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,3.583503398757313e-05,5.587038980936899e-06
10,0.05,0.5,5e-08,5e-07,0,3.8588609330215784e-05,2.795869817794309e-05
10,0.05,0.5,5e-08,5e-07,20833,3.872453100247799e-05,2.78315533920887e-05
10,0.05,0.5,5e-08,5e-07,41666,3.67131912594308e-05,2.682907035081601e-05
10,0.05,0.5,5e-08,5e-07,62500,3.930573000056588e-05,2.9188615101614126e-05
10,0.05,0.5,5e-08,5e-07,83333,3.996895571704146e-05,3.0385556685399463e-05
10,0.05,0.5,5e-08,5e-07,104166,3.9335731952548e-05,2.8802285866187428e-05
10,0.05,0.5,5e-08,5e-07,125000,4.002348013377604e-05,2.9923135421099188e-05
10,0.05,0.5,5e-08,5e-07,145833,3.956905140905737e-05,2.800334677408089e-05
10,0.05,0.5,5e-08,5e-07,166666,3.837738670610432e-05,2.7596413366050873e-05
10,0.05,0.5,5e-08,5e-07,187500,4.046074100297216e-05,2.9535610145723602e-05
10,0.05,0.5,5e-08,5e-07,208333,3.835623730376903e-05,2.8311592189905586e-05
10,0.05,0.5,5e-08,5e-07,229166,3.659559643744234e-05,2.6626217031605848e-05
10,0.05,0.5,5e-08,5e-07,250000,3.5708803912170575e-05,2.7208160526563675e-05
10,0.05,0.5,5e-08,5e-07,270833,3.7388930947984054e-05,2.6333268009836973e-05
10,0.05,0.5,5e-08,5e-07,291666,3.672138258184681e-05,2.738678106656406e-05
10,0.05,0.5,5e-08,5e-07,312500,3.5579073063716745e-05,2.6950882665704505e-05
10,0.05,0.5,5e-08,5e-07,333333,3.625035193572495e-05,2.7216733607647704e-05
10,0.05,0.5,5e-08,5e-07,354166,3.386954407545401e-05,2.524491261071497e-05
10,0.05,0.5,5e-08,5e-07,375000,3.0298513050437834e-05,2.3300787842265266e-05
10,0.05,0.5,5e-08,5e-07,395833,2.986917854114594e-05,2.375101334258925e-05
10,0.05,0.5,5e-08,5e-07,416666,3.005207695401118e-05,2.5927963024423594e-05
10,0.05,0.5,5e-08,5e-07,437500,2.634618452603353e-05,2.4949570815629825e-05
10,0.05,0.5,5e-08,5e-07,458333,1.994308700766209e-05,2.059935642399863e-05
10,0.05,0.5,5e-08,5e-07,479166,1.5498031356784868e-05,1.5760584630004725e-05
10,0.05,0.5,5e-08,5e-07,500000,7.960415710145339e-06,9.379586716801265e-06
10,0.05,0.5,5e-08,5e-07,520833,1.4693085893444966e-05,1.59062791846318e-05
10,0.05,0.5,5e-08,5e-07,541666,2.1173912153202433e-05,2.167247409635766e-05
10,0.05,0.5,5e-08,5e-07,562500,2.5586394961146323e-05,2.3832277766251177e-05
10,0.05,0.5,5e-08,5e-07,583333,2.7509120386151443e-05,2.53962280551326e-05
10,0.05,0.5,5e-08,5e-07,604166,3.0417232290637402e-05,2.5885500363523354e-05
10,0.05,0.5,5e-08,5e-07,625000,3.3290044660941295e-05,2.7633907827693968e-05
10,0.05,0.5,5e-08,5e-07,645833,3.49383882874797e-05,2.8076940275438277e-05
10,0.05,0.5,5e-08,5e-07,666666,3.5775758557805845e-05,2.6879095398694035e-05
10,0.05,0.5,5e-08,5e-07,687500,3.2959749685186665e-05,2.548551601512168e-05
10,0.05,0.5,5e-08,5e-07,708333,3.551295527512948e-05,2.7574289021801643e-05
10,0.05,0.5,5e-08,5e-07,729166,3.7245405162563486e-05,2.757242526191385e-05
10,0.05,0.5,5e-08,5e-07,750000,3.7488261774832264e-05,2.8037234483383634e-05
10,0.05,0.5,5e-08,5e-07,770833,3.644403230008395e-05,2.7216019677745075e-05
10,0.05,0.5,5e-08,5e-07,791666,3.9023302085811446e-05,2.8815761133097563e-05
10,0.05,0.5,5e-08,5e-07,812500,3.7810478111460543e-05,2.9084282497110155e-05
10,0.05,0.5,5e-08,5e-07,833333,3.750254853752173e-05,2.834736458998808e-05
10,0.05,0.5,5e-08,5e-07,854166,3.7485465189205466e-05,2.7902521487641835e-05
10,0.05,0.5,5e-08,5e-07,875000,3.771040350135292e-05,2.8698317561549104e-05
10,0.05,0.5,5e-08,5e-07,895833,3.75071031101667e-05,2.6363784383004053e-05
10,0.05,0.5,5e-08,5e-07,916666,3.989894458304162e-05,2.8533737884179203e-05
10,0.05,0.5,5e-08,5e-07,937500,3.8571614803468146e-05,2.7584982799082173e-05
10,0.05,0.5,5e-08,5e-07,958333,3.806441404089379e-05,2.9274089948032636e-05
10,0.05,0.5,5e-08,5e-07,979166,3.9012154978982134e-05,2.6672740740490266e-05
10,0.05,0.5,5e-08,5e-07,1000000,3.662172153838831e-05,2.7125078006843466e-05
10,0.05,0.5,5e-08,5e-07,chr2,3.999199252776908e-05,4.615486923071844e-06
1,0.05,0.5,5e-08,5e-08,0,3.5954951137457736e-05,2.856100122750964e-05
1,0.05,0.5,5e-08,5e-08,20833,3.905982748853818e-05,2.8075617988668056e-05
1,0.05,0.5,5e-08,5e-08,41666,3.7718113549420104e-05,3.0110032507326557e-05
1,0.05,0.5,5e-08,5e-08,62500,3.733800164758716e-05,2.7631745703347318e-05
1,0.05,0.5,5e-08,5e-08,83333,3.839276270649513e-05,2.863814445934455e-05
1,0.05,0.5,5e-08,5e-08,104166,3.906286222545701e-05,2.9135606185007773e-05
1,0.05,0.5,5e-08,5e-08,125000,3.6990539963322295e-05,2.7611557612981522e-05
1,0.05,0.5,5e-08,5e-08,145833,3.717813269358693e-05,2.676766311474023e-05
1,0.05,0.5,5e-08,5e-08,166666,3.787638864972174e-05,2.7753370959689707e-05
1,0.05,0.5,5e-08,5e-08,187500,3.890198169248415e-05,2.774289445375649e-05
1,0.05,0.5,5e-08,5e-08,208333,3.918211998458583e-05,2.9468572498925016e-05
1,0.05,0.5,5e-08,5e-08,229166,3.9053254692477334e-05,3.0551148747202285e-05
1,0.05,0.5,5e-08,5e-08,250000,3.8525385343742505e-05,2.8395616111919578e-05
1,0.05,0.5,5e-08,5e-08,270833,3.677638780532444e-05,2.7766182601912084e-05
1,0.05,0.5,5e-08,5e-08,291666,3.605578829021392e-05,2.674603501425671e-05
1,0.05,0.5,5e-08,5e-08,312500,3.829537972584169e-05,3.0116364136503114e-05
1,0.05,0.5,5e-08,5e-08,333333,3.37000429158175e-05,2.630446774802962e-05
1,0.05,0.5,5e-08,5e-08,354166,3.2722403650910795e-05,2.647311988129195e-05
1,0.05,0.5,5e-08,5e-08,375000,3.330902193948961e-05,2.754130322288767e-05
1,0.05,0.5,5e-08,5e-08,395833,3.265384820372549e-05,2.651520711964481e-05
1,0.05,0.5,5e-08,5e-08,416666,2.644179600985126e-05,2.3687591383644538e-05
1,0.05,0.5,5e-08,5e-08,437500,2.3047820257326063e-05,2.2700422711200773e-05
1,0.05,0.5,5e-08,5e-08,458333,1.8875200094761776e-05,1.9651800590000664e-05
1,0.05,0.5,5e-08,5e-08,479166,1.5556900318486906e-05,1.7459170527535784e-05
1,0.05,0.5,5e-08,5e-08,500000,8.405370226599694e-06,1.0275567309183623e-05
1,0.05,0.5,5e-08,5e-08,520833,1.562067420457552e-05,1.660538194253415e-05
1,0.05,0.5,5e-08,5e-08,541666,2.1264396658711785e-05,2.1720604296865205e-05
1,0.05,0.5,5e-08,5e-08,562500,2.4768303905687834e-05,2.358181387328887e-05
1,0.05,0.5,5e-08,5e-08,583333,2.947662175067716e-05,2.7606272876967468e-05
1,0.05,0.5,5e-08,5e-08,604166,3.012499946164149e-05,2.6440261629756157e-05
1,0.05,0.5,5e-08,5e-08,625000,3.2279359016748195e-05,2.639210236315543e-05
1,0.05,0.5,5e-08,5e-08,645833,3.2145596385925736e-05,2.4797729992427956e-05
1,0.05,0.5,5e-08,5e-08,666666,3.239212064893271e-05,2.647303773897143e-05
1,0.05,0.5,5e-08,5e-08,687500,3.5645620156550884e-05,2.7844209532041443e-05
1,0.05,0.5,5e-08,5e-08,708333,3.665940486525131e-05,2.8481372581791663e-05
1,0.05,0.5,5e-08,5e-08,729166,3.6316257539454067e-05,2.8900828553496626e-05
1,0.05,0.5,5e-08,5e-08,750000,3.777672035618306e-05,2.9335856716416616e-05
1,0.05,0.5,5e-08,5e-08,770833,3.667985356410306e-05,2.7208097542930955e-05
1,0.05,0.5,5e-08,5e-08,791666,3.870918954380795e-05,2.90339576213381e-05
1,0.05,0.5,5e-08,5e-08,812500,3.785419806122389e-05,2.8282494510068502e-05
1,0.05,0.5,5e-08,5e-08,833333,3.815870307024918e-05,2.8423233511368183e-05
1,0.05,0.5,5e-08,5e-08,854166,3.8438204807778566e-05,2.8088036011656354e-05
1,0.05,0.5,5e-08,5e-08,875000,3.7554114806421775e-05,2.7421565769269257e-05
1,0.05,0.5,5e-08,5e-08,895833,3.718220861666882e-05,2.9379351644245295e-05
1,0.05,0.5,5e-08,5e-08,916666,3.9472211226877546e-05,3.0283519439854365e-05
1,0.05,0.5,5e-08,5e-08,937500,3.929674915309755e-05,2.9086341809027563e-05
1,0.05,0.5,5e-08,5e-08,958333,3.983171159031719e-05,2.9763820946297805e-05
1,0.05,0.5,5e-08,5e-08,979166,4.2315187314558684e-05,3.092630744386082e-05
1,0.05,0.5,5e-08,5e-08,1000000,3.9547641897502903e-05,3.0006991425833476e-05
1,0.05,0.5,5e-08,5e-08,chr2,4.0102831391426044e-05,5.045254422022927e-06
