GR,s,h,rho,rho_scaled,window,mean,sd
100,0.02,0.5,5e-08,4.9999999999999996e-06,479166,2.2857505243501816e-05,2.0814352623774677e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,500000,1.4722030911994287e-05,1.427574007701277e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,520833,2.2202396831468587e-05,1.950705286046091e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,541666,3.077344132151544e-05,2.721784869651971e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,562500,3.128512263876129e-05,2.550371141542966e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,583333,3.2729025792286036e-05,2.6660132898663342e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,604166,3.719834946945371e-05,2.7765514550260004e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,625000,3.574812033324779e-05,2.7217899662472684e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,645833,3.549884744935431e-05,2.6638999465751858e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,666666,3.462030344755769e-05,2.4924236347695254e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,687500,3.631811292332677e-05,2.980316581693842e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,708333,3.6315759151764957e-05,2.7093897106489843e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,729166,3.613072902125934e-05,2.8452272499129657e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,750000,3.616161381797641e-05,2.7911361214493542e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,770833,3.585915214144089e-05,2.871633152368273e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,791666,3.6344083363011037e-05,2.8402663553843613e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,812500,3.539436367776347e-05,2.665130824424397e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,833333,3.597912047311758e-05,2.7366169365490584e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,854166,3.474532473956752e-05,2.793810470681198e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,875000,3.700094144620872e-05,2.7000896145810162e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,895833,3.551946885681026e-05,2.6708094522138484e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,916666,3.3746269607621335e-05,2.6443386331126196e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,937500,3.716469102957436e-05,2.7999325164882945e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,958333,3.383101525290858e-05,2.5333116427852984e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,979166,3.419141863562696e-05,2.533550480153572e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,1000000,3.676392283595823e-05,2.6965601167587784e-05
100,0.02,0.5,5e-08,4.9999999999999996e-06,chr2,3.5887597707978764e-05,6.511888709837826e-06
50,0.02,0.5,5e-08,2.4999999999999998e-06,0,3.8087527386796916e-05,2.7020078866983198e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,20833,3.981668100713714e-05,2.8564627307022618e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,41666,3.9069124146027105e-05,2.81778468131797e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,62500,3.788400756647426e-05,2.8208825517286753e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,83333,3.9337158032172756e-05,2.918232109254644e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,104166,3.8734335916719285e-05,2.863240991002486e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,125000,3.729319449641105e-05,2.697403751979138e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,145833,3.968367070850474e-05,2.7238141759116116e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,166666,3.869246641629719e-05,2.597859616681526e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,187500,3.98345637495692e-05,2.8344661377852893e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,208333,3.621385614018917e-05,2.7152042873897063e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,229166,3.9692735443010296e-05,2.7425784920311537e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,250000,3.716821387022056e-05,2.8343010504325633e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,270833,3.666736919921533e-05,2.5929256878795455e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,291666,3.607311343057714e-05,2.7035841721722942e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,312500,3.838611095793015e-05,2.9592735015682562e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,333333,3.686434089613552e-05,2.8774010182084033e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,354166,3.4788659795868826e-05,2.6004772257339728e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,375000,3.554078641039842e-05,2.7383102474269117e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,395833,3.422913819499411e-05,2.75989122466159e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,416666,3.4616755519354085e-05,2.7485071527579394e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,437500,3.26689380012847e-05,2.7091440875061697e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,458333,2.729171479397478e-05,2.2515658468856667e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,479166,2.2352628645300704e-05,1.94906679021927e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,500000,1.4218619864351645e-05,1.4139268903145862e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,520833,2.3549444999219285e-05,2.1795209327264222e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,541666,3.07987998792841e-05,2.8473437520641465e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,562500,3.277381160086991e-05,2.613454644421228e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,583333,3.4866921466664055e-05,2.7811076554493097e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,604166,3.3680146884502956e-05,2.5730602838905374e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,625000,3.6353868551215896e-05,2.7162471932658295e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,645833,3.501281582724077e-05,2.694506459810341e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,666666,3.619227249907458e-05,2.869874846618241e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,687500,3.744168109053121e-05,2.8303735038386148e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,708333,3.7377058465011056e-05,2.884827121542093e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,729166,3.845314163485961e-05,2.694567093707468e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,750000,3.801531793916719e-05,2.6626894681145845e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,770833,3.860183880937134e-05,2.9715813406977254e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,791666,4.0356434874518304e-05,2.832212644696929e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,812500,4.0705395078511367e-05,2.9130042991627762e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,833333,3.883962895148753e-05,2.910397631831455e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,854166,3.996350305964993e-05,3.0383958361557058e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,875000,4.0489943219442016e-05,2.9421780881251048e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,895833,3.8019006481331784e-05,2.7929989052880672e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,916666,3.9017706327004503e-05,2.7086509325236894e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,937500,3.773279378085879e-05,2.7643482341709847e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,958333,3.835761897260998e-05,2.8662260533430056e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,979166,3.617135501972411e-05,2.7161022212911902e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,1000000,3.6884832673068505e-05,2.575804340826898e-05
50,0.02,0.5,5e-08,2.4999999999999998e-06,chr2,3.911222908127811e-05,5.189407802487605e-06
10,0.02,0.5,5e-08,5e-07,0,3.8684418195296464e-05,2.7732954387793673e-05
10,0.02,0.5,5e-08,5e-07,20833,3.8907991951943266e-05,2.8154644013739356e-05
10,0.02,0.5,5e-08,5e-07,41666,4.133117263485754e-05,2.8923829599670255e-05
10,0.02,0.5,5e-08,5e-07,62500,3.879271635979556e-05,2.867617718098601e-05
10,0.02,0.5,5e-08,5e-07,83333,3.867741609499023e-05,2.7479925451284114e-05
10,0.02,0.5,5e-08,5e-07,104166,3.959066465736098e-05,2.8202415442216136e-05
10,0.02,0.5,5e-08,5e-07,125000,3.8266172297999384e-05,2.9084908253886764e-05
10,0.02,0.5,5e-08,5e-07,145833,4.011363618285121e-05,2.838128288183713e-05
10,0.02,0.5,5e-08,5e-07,166666,3.991147829324443e-05,2.8339083774706103e-05
10,0.02,0.5,5e-08,5e-07,187500,3.802739025047935e-05,2.7819060450740035e-05
10,0.02,0.5,5e-08,5e-07,208333,3.99600143458264e-05,2.851906891001481e-05
10,0.02,0.5,5e-08,5e-07,229166,3.9200693561438265e-05,2.6731891090801257e-05
10,0.02,0.5,5e-08,5e-07,250000,3.694467080539869e-05,2.5221367366005734e-05
10,0.02,0.5,5e-08,5e-07,270833,3.52151859017056e-05,2.7298937729315542e-05
10,0.02,0.5,5e-08,5e-07,291666,4.0447146368480196e-05,2.9893042349880245e-05
10,0.02,0.5,5e-08,5e-07,312500,3.773792569369809e-05,2.7740159137822117e-05
10,0.02,0.5,5e-08,5e-07,333333,3.95585605949266e-05,2.7921186276616632e-05
10,0.02,0.5,5e-08,5e-07,354166,3.580449726970448e-05,2.628526795080924e-05
10,0.02,0.5,5e-08,5e-07,375000,3.6960001643787955e-05,2.891866428111896e-05
10,0.02,0.5,5e-08,5e-07,395833,3.6233969290892806e-05,2.732827652758433e-05
10,0.02,0.5,5e-08,5e-07,416666,3.567161033436247e-05,2.841025343907639e-05
10,0.02,0.5,5e-08,5e-07,437500,3.423235057504995e-05,2.7268896060279433e-05
10,0.02,0.5,5e-08,5e-07,458333,2.777367049300589e-05,2.3384119900556692e-05
10,0.02,0.5,5e-08,5e-07,479166,2.2009086556977073e-05,2.177847460661012e-05
10,0.02,0.5,5e-08,5e-07,500000,1.4493775600418427e-05,1.4571945305935686e-05
10,0.02,0.5,5e-08,5e-07,520833,2.151732100917348e-05,1.9641270777414942e-05
10,0.02,0.5,5e-08,5e-07,541666,2.916361947827925e-05,2.2982837813004673e-05
10,0.02,0.5,5e-08,5e-07,562500,3.35265891963886e-05,2.6382229549867113e-05
10,0.02,0.5,5e-08,5e-07,583333,3.537602695842621e-05,2.8361245852010155e-05
10,0.02,0.5,5e-08,5e-07,604166,3.753400617631879e-05,2.9576897620283335e-05
10,0.02,0.5,5e-08,5e-07,625000,3.754279554563471e-05,2.9506459981085297e-05
10,0.02,0.5,5e-08,5e-07,645833,3.612723043837151e-05,2.732984318560731e-05
10,0.02,0.5,5e-08,5e-07,666666,3.56448355660307e-05,2.8465231419896354e-05
10,0.02,0.5,5e-08,5e-07,687500,3.87533437323494e-05,2.9538247247402542e-05
10,0.02,0.5,5e-08,5e-07,708333,3.743898683629105e-05,2.6264353608947094e-05
10,0.02,0.5,5e-08,5e-07,729166,3.750276072237995e-05,2.763926105607799e-05
10,0.02,0.5,5e-08,5e-07,750000,4.036751855536601e-05,2.932347544265981e-05
10,0.02,0.5,5e-08,5e-07,770833,3.875575178375976e-05,2.7191509775477457e-05
10,0.02,0.5,5e-08,5e-07,791666,4.083729017300775e-05,2.8753047043257257e-05
10,0.02,0.5,5e-08,5e-07,812500,4.1507305804932295e-05,2.896221251605463e-05
10,0.02,0.5,5e-08,5e-07,833333,4.1507152834453414e-05,2.849230315060905e-05
10,0.02,0.5,5e-08,5e-07,854166,3.775655355039752e-05,2.6917611318668938e-05
10,0.02,0.5,5e-08,5e-07,875000,3.786969224448053e-05,2.7580714313938525e-05
10,0.02,0.5,5e-08,5e-07,895833,4.1833611574460864e-05,2.9652193526174053e-05
10,0.02,0.5,5e-08,5e-07,916666,3.9160723855673e-05,2.80177146899379e-05
10,0.02,0.5,5e-08,5e-07,937500,3.9351591537033586e-05,2.8032057568193843e-05
10,0.02,0.5,5e-08,5e-07,958333,3.92454004175169e-05,2.8510222623937958e-05
10,0.02,0.5,5e-08,5e-07,979166,4.085707271009616e-05,3.0469852418470522e-05
10,0.02,0.5,5e-08,5e-07,1000000,4.040937613568807e-05,2.873091265492857e-05
10,0.02,0.5,5e-08,5e-07,chr2,4.0051889910474196e-05,4.889737229411546e-06
1,0.02,0.5,5e-08,5e-08,0,3.8652269722078624e-05,2.764900236704036e-05
1,0.02,0.5,5e-08,5e-08,20833,3.840189652444169e-05,3.0435348104039876e-05
1,0.02,0.5,5e-08,5e-08,41666,4.065465329031518e-05,2.8543933836845922e-05
1,0.02,0.5,5e-08,5e-08,62500,3.878572906308404e-05,2.801947095513765e-05
1,0.02,0.5,5e-08,5e-08,83333,4.027565659261779e-05,2.9930944775934677e-05
1,0.02,0.5,5e-08,5e-08,104166,3.807010355580186e-05,2.869706874494436e-05
1,0.02,0.5,5e-08,5e-08,125000,3.985531460331043e-05,3.128249798887601e-05
1,0.02,0.5,5e-08,5e-08,145833,4.020086389751934e-05,3.000890110233616e-05
1,0.02,0.5,5e-08,5e-08,166666,4.166553649444848e-05,3.0222974593533077e-05
1,0.02,0.5,5e-08,5e-08,187500,3.8284341178706944e-05,2.7066394473483153e-05
1,0.02,0.5,5e-08,5e-08,208333,3.745770351455841e-05,2.92776952722321e-05
1,0.02,0.5,5e-08,5e-08,229166,3.856750927319701e-05,2.870317437212122e-05
1,0.02,0.5,5e-08,5e-08,250000,3.9899629459950524e-05,2.7421755581980918e-05
1,0.02,0.5,5e-08,5e-08,270833,3.8779921119418095e-05,3.0468772019400743e-05
1,0.02,0.5,5e-08,5e-08,291666,3.8604567605332e-05,2.9457511608029188e-05
1,0.02,0.5,5e-08,5e-08,312500,3.929026024407462e-05,3.071153799693558e-05
1,0.02,0.5,5e-08,5e-08,333333,3.5915603182670096e-05,2.592495080723244e-05
1,0.02,0.5,5e-08,5e-08,354166,3.55667564729029e-05,2.6680013211256716e-05
1,0.02,0.5,5e-08,5e-08,375000,3.773387591790303e-05,2.917757612194832e-05
1,0.02,0.5,5e-08,5e-08,395833,3.631362743412395e-05,2.8647485739484783e-05
1,0.02,0.5,5e-08,5e-08,416666,3.512031459762537e-05,2.75480916876043e-05
1,0.02,0.5,5e-08,5e-08,437500,3.281629298320817e-05,2.738263910592553e-05
1,0.02,0.5,5e-08,5e-08,458333,2.821294742843476e-05,2.4132136210882158e-05
1,0.02,0.5,5e-08,5e-08,479166,2.227963211969621e-05,2.096227401902315e-05
1,0.02,0.5,5e-08,5e-08,500000,1.4224195611818748e-05,1.3863931159217821e-05
1,0.02,0.5,5e-08,5e-08,520833,2.2463147349008664e-05,2.1302243694185678e-05
1,0.02,0.5,5e-08,5e-08,541666,3.1094778017747006e-05,2.592806974922586e-05
1,0.02,0.5,5e-08,5e-08,562500,3.336275781353263e-05,2.7479471713484753e-05
1,0.02,0.5,5e-08,5e-08,583333,3.6513160152932854e-05,2.842046453881751e-05
1,0.02,0.5,5e-08,5e-08,604166,3.2539712488371905e-05,2.5067905427259503e-05
1,0.02,0.5,5e-08,5e-08,625000,3.770269120640641e-05,2.7097313864971134e-05
1,0.02,0.5,5e-08,5e-08,645833,3.97780732320852e-05,3.0472438871576778e-05
1,0.02,0.5,5e-08,5e-08,666666,3.621087568311712e-05,2.7076257470973384e-05
1,0.02,0.5,5e-08,5e-08,687500,3.9347717929745744e-05,2.9260295862517754e-05
1,0.02,0.5,5e-08,5e-08,708333,3.879865753581266e-05,2.920086389977234e-05
1,0.02,0.5,5e-08,5e-08,729166,3.810782804970025e-05,2.7708579012040726e-05
1,0.02,0.5,5e-08,5e-08,750000,3.6480393610111027e-05,2.8203138870395188e-05
1,0.02,0.5,5e-08,5e-08,770833,3.941660892507815e-05,3.0260892841177143e-05
1,0.02,0.5,5e-08,5e-08,791666,3.758915450121246e-05,2.6651679101044173e-05
1,0.02,0.5,5e-08,5e-08,812500,3.9188268410929975e-05,3.077667889801386e-05
1,0.02,0.5,5e-08,5e-08,833333,3.825517809709253e-05,2.732031371084651e-05
1,0.02,0.5,5e-08,5e-08,854166,3.7260776228422914e-05,2.5208050643027586e-05
1,0.02,0.5,5e-08,5e-08,875000,3.6565367014652454e-05,2.555577714600632e-05
1,0.02,0.5,5e-08,5e-08,895833,3.7629365999025244e-05,2.9402597895508887e-05
1,0.02,0.5,5e-08,5e-08,916666,3.912637951590385e-05,2.8222884318113364e-05
1,0.02,0.5,5e-08,5e-08,937500,4.072492101995866e-05,2.822177186946023e-05
1,0.02,0.5,5e-08,5e-08,958333,3.936191457708974e-05,2.88224658024362e-05
1,0.02,0.5,5e-08,5e-08,979166,4.122095987210743e-05,2.8773891269808648e-05
1,0.02,0.5,5e-08,5e-08,1000000,3.8803955608346564e-05,2.7580341200132662e-05
1,0.02,0.5,5e-08,5e-08,chr2,3.99555131368264e-05,5.0948757321743285e-06
