GR,s,h,rho,rho_scaled,window,mean,sd
10,0.05,0.5,1e-08,1e-07,770833,2.4494896314654255e-05,2.438877767780947e-05
10,0.05,0.5,1e-08,1e-07,791666,2.3717534882825203e-05,2.2217571466452482e-05
10,0.05,0.5,1e-08,1e-07,812500,2.5175437302431156e-05,2.3703420758964034e-05
10,0.05,0.5,1e-08,1e-07,833333,2.5746535314383404e-05,2.358622322744973e-05
10,0.05,0.5,1e-08,1e-07,854166,2.599804838881354e-05,2.4016271951574285e-05
10,0.05,0.5,1e-08,1e-07,875000,2.7495343018525046e-05,2.4631409491031194e-05
10,0.05,0.5,1e-08,1e-07,895833,2.8901250434380403e-05,2.7241419773313124e-05
10,0.05,0.5,1e-08,1e-07,916666,2.91231809920132e-05,2.5835354101758212e-05
10,0.05,0.5,1e-08,1e-07,937500,2.8531234584152547e-05,2.4398149377300276e-05
10,0.05,0.5,1e-08,1e-07,958333,2.979271797437479e-05,2.498413981623329e-05
10,0.05,0.5,1e-08,1e-07,979166,3.066469904917539e-05,2.5254716387528403e-05
10,0.05,0.5,1e-08,1e-07,1000000,3.13458950078289e-05,2.7185903254621592e-05
10,0.05,0.5,1e-08,1e-07,chr2,3.93093549913898e-05,7.084699980776041e-06
1,0.05,0.5,1e-08,1e-08,0,2.855907027677317e-05,2.4457996458446213e-05
1,0.05,0.5,1e-08,1e-08,20833,2.8798992136531175e-05,2.5344164280597714e-05
1,0.05,0.5,1e-08,1e-08,41666,2.8755676818356648e-05,2.467794347324495e-05
1,0.05,0.5,1e-08,1e-08,62500,2.6922305891129898e-05,2.6286255732972598e-05
1,0.05,0.5,1e-08,1e-08,83333,2.6003649082151788e-05,2.5115018566775348e-05
1,0.05,0.5,1e-08,1e-08,104166,2.763707772444974e-05,2.345475860332807e-05
1,0.05,0.5,1e-08,1e-08,125000,2.6282075172553305e-05,2.4032547707041057e-05
1,0.05,0.5,1e-08,1e-08,145833,2.3875548452952156e-05,2.459380079644982e-05
1,0.05,0.5,1e-08,1e-08,166666,2.3541446123534264e-05,2.2634013138242525e-05
1,0.05,0.5,1e-08,1e-08,187500,2.4592353313281163e-05,2.514570961593827e-05
1,0.05,0.5,1e-08,1e-08,208333,2.4030463137250293e-05,2.424650564735656e-05
1,0.05,0.5,1e-08,1e-08,229166,2.2544725025023335e-05,2.3117341143930717e-05
1,0.05,0.5,1e-08,1e-08,250000,2.3518404130441416e-05,2.416638404008147e-05
1,0.05,0.5,1e-08,1e-08,270833,2.2254317972710788e-05,2.4197086256355478e-05
1,0.05,0.5,1e-08,1e-08,291666,2.1380200245737996e-05,2.411418694469577e-05
1,0.05,0.5,1e-08,1e-08,312500,1.9784071727624117e-05,2.1978247103378045e-05
1,0.05,0.5,1e-08,1e-08,333333,1.8160122320484273e-05,2.1698027797755957e-05
1,0.05,0.5,1e-08,1e-08,354166,1.811339724099108e-05,1.8807474373181115e-05
1,0.05,0.5,1e-08,1e-08,375000,1.6684156182826378e-05,2.032586582439829e-05
1,0.05,0.5,1e-08,1e-08,395833,1.4578362968833338e-05,1.9287524599934165e-05
1,0.05,0.5,1e-08,1e-08,416666,1.28062937273761e-05,1.7033315988593562e-05
1,0.05,0.5,1e-08,1e-08,437500,1.1701012934192824e-05,1.4082141250035702e-05
1,0.05,0.5,1e-08,1e-08,458333,9.253544486860842e-06,1.1751834828683989e-05
1,0.05,0.5,1e-08,1e-08,479166,8.509377648942904e-06,1.0916532781351397e-05
1,0.05,0.5,1e-08,1e-08,500000,6.5994250963235906e-06,7.67147515330287e-06
1,0.05,0.5,1e-08,1e-08,520833,8.84668742388559e-06,1.1615128629081512e-05
1,0.05,0.5,1e-08,1e-08,541666,1.03970037508478e-05,1.4243283421455612e-05
1,0.05,0.5,1e-08,1e-08,562500,1.1322129730722097e-05,1.3611906109527239e-05
1,0.05,0.5,1e-08,1e-08,583333,1.3255518678463158e-05,1.756538243790715e-05
1,0.05,0.5,1e-08,1e-08,604166,1.4524443342302455e-05,1.8053783283816715e-05
1,0.05,0.5,1e-08,1e-08,625000,1.5584268447738568e-05,1.9099772119237746e-05
1,0.05,0.5,1e-08,1e-08,645833,1.6288173225396484e-05,1.8135811205582005e-05
1,0.05,0.5,1e-08,1e-08,666666,1.8650649300862808e-05,1.8907308494150097e-05
1,0.05,0.5,1e-08,1e-08,687500,1.9416241874883758e-05,2.227304143514956e-05
1,0.05,0.5,1e-08,1e-08,708333,1.8671700012565882e-05,2.0900853969089114e-05
1,0.05,0.5,1e-08,1e-08,729166,2.0007102685797955e-05,2.0821275725273664e-05
1,0.05,0.5,1e-08,1e-08,750000,2.0619084527605175e-05,2.3347335406828696e-05
1,0.05,0.5,1e-08,1e-08,770833,2.2621540878067394e-05,2.3447908029733297e-05
1,0.05,0.5,1e-08,1e-08,791666,2.3327588459560545e-05,2.5539095282485275e-05
1,0.05,0.5,1e-08,1e-08,812500,2.4299622096596532e-05,2.2918258849415067e-05
1,0.05,0.5,1e-08,1e-08,833333,2.664716134498167e-05,2.766616220873331e-05
1,0.05,0.5,1e-08,1e-08,854166,2.629513186234811e-05,2.6096016916930807e-05
1,0.05,0.5,1e-08,1e-08,875000,2.7997673456702937e-05,2.679563351523188e-05
1,0.05,0.5,1e-08,1e-08,895833,2.771291654024126e-05,2.5841462401260293e-05
1,0.05,0.5,1e-08,1e-08,916666,2.8338501649854735e-05,2.6387514543433692e-05
1,0.05,0.5,1e-08,1e-08,937500,2.90296469459891e-05,2.657399344617878e-05
1,0.05,0.5,1e-08,1e-08,958333,3.055569031212802e-05,2.9454252914310147e-05
1,0.05,0.5,1e-08,1e-08,979166,3.044064170843322e-05,2.789482417004069e-05
1,0.05,0.5,1e-08,1e-08,1000000,3.149918365456531e-05,2.738689852422463e-05
1,0.05,0.5,1e-08,1e-08,chr2,4.044179383893413e-05,7.935311604348626e-06
