GR,s,h,rho,rho_scaled,window,mean,sd
50,0.05,0.5,5e-08,2.4999999999999998e-06,166666,7.379295900058145e-06,1.281839077583885e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,187500,7.624857929407943e-06,1.186267278397515e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,208333,6.436751023720882e-06,1.0279366337947832e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,229166,7.01102193947608e-06,1.2385075808013371e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,250000,6.924910588288139e-06,1.2225382736769048e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,270833,7.074154336459835e-06,1.0336409071570653e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,291666,6.469235045085852e-06,1.0710657783180774e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,312500,7.297920539837886e-06,1.1720166807680905e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,333333,7.202669276825956e-06,1.3125844790410456e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,354166,6.8864990351547004e-06,1.1756077087834379e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,375000,6.547230178883471e-06,1.1730006702171471e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,395833,6.198753631277376e-06,1.0013461106728811e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,416666,5.772306477945283e-06,9.776461313423773e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,437500,5.623767208443626e-06,8.701976971229966e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,458333,5.027399460290938e-06,7.848763042753972e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,479166,5.335477070177157e-06,1.022666376020784e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,500000,3.762933805433154e-06,5.36528335656815e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,520833,3.9236878481487205e-06,5.9571010605048386e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,541666,5.2648984650452655e-06,8.189079324063491e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,562500,5.576775664244934e-06,8.997401345637494e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,583333,6.251030058793839e-06,9.930588715785975e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,604166,6.013975161881356e-06,9.43116345579925e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,625000,5.560954466300261e-06,8.076125301187227e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,645833,5.624092887527644e-06,9.397333660176325e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,666666,6.344144669633526e-06,1.0699523693518067e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,687500,5.917741927085617e-06,1.0253231769394726e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,708333,7.006437759641948e-06,1.1738437957452478e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,729166,6.843336687459454e-06,1.1432192409903463e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,750000,7.245876270801454e-06,1.3444870464495413e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,770833,6.7972284244128325e-06,1.1195721797039778e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,791666,7.114997454314555e-06,1.3114353000626322e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,812500,7.579677358297811e-06,1.1298732185245702e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,833333,6.650574145973273e-06,1.0555048458624456e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,854166,6.310002645658974e-06,1.0812809441967708e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,875000,7.712196262063404e-06,1.256073307681887e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,895833,6.525903205704884e-06,1.1298864497649491e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,916666,7.091277161028423e-06,1.3279036423905934e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,937500,6.929656448318795e-06,1.2218560114303263e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,958333,6.9002071638732e-06,1.1084745739806383e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,979166,6.730923123625914e-06,9.995758781575812e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,1000000,7.527624218032872e-06,1.304477624113741e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,chr2,7.145880202616285e-06,4.80172136035881e-06
10,0.05,0.5,5e-08,5e-07,0,8.294552816780436e-06,1.1833372867234632e-05
10,0.05,0.5,5e-08,5e-07,20833,9.747234501979438e-06,1.421063610526358e-05
10,0.05,0.5,5e-08,5e-07,41666,9.370275765823413e-06,1.397978565531015e-05
10,0.05,0.5,5e-08,5e-07,62500,9.058457781002352e-06,1.3175569673993604e-05
10,0.05,0.5,5e-08,5e-07,83333,9.678679054793482e-06,1.6926382386763154e-05
10,0.05,0.5,5e-08,5e-07,104166,9.05057239954391e-06,1.486381158780784e-05
10,0.05,0.5,5e-08,5e-07,125000,8.846811528720727e-06,1.4874973194630533e-05
10,0.05,0.5,5e-08,5e-07,145833,9.591327976834691e-06,1.4620960247809824e-05
10,0.05,0.5,5e-08,5e-07,166666,9.640012065363747e-06,1.578558065526046e-05
10,0.05,0.5,5e-08,5e-07,187500,9.560344053068938e-06,1.3998893709792139e-05
10,0.05,0.5,5e-08,5e-07,208333,9.13361563143701e-06,1.324156220979696e-05
10,0.05,0.5,5e-08,5e-07,229166,7.952821701545601e-06,1.285099372080965e-05
10,0.05,0.5,5e-08,5e-07,250000,8.591027814384725e-06,1.4074614065011035e-05
10,0.05,0.5,5e-08,5e-07,270833,7.797438236747975e-06,1.2408393758595134e-05
10,0.05,0.5,5e-08,5e-07,291666,7.755381224125512e-06,1.1521869976698446e-05
10,0.05,0.5,5e-08,5e-07,312500,8.643379788421576e-06,1.3013361783319967e-05
10,0.05,0.5,5e-08,5e-07,333333,6.673889807670158e-06,1.1064055170836001e-05
10,0.05,0.5,5e-08,5e-07,354166,7.2079048148281305e-06,1.0660692399110345e-05
10,0.05,0.5,5e-08,5e-07,375000,5.920861563867027e-06,8.149466141599176e-06
10,0.05,0.5,5e-08,5e-07,395833,6.128974420260735e-06,8.999259000200667e-06
10,0.05,0.5,5e-08,5e-07,416666,4.998798915276095e-06,8.590967217410692e-06
10,0.05,0.5,5e-08,5e-07,437500,4.528760110001526e-06,7.90019134585525e-06
10,0.05,0.5,5e-08,5e-07,458333,4.508834471497516e-06,7.406616469135472e-06
10,0.05,0.5,5e-08,5e-07,479166,3.887749654680494e-06,6.026272142122492e-06
10,0.05,0.5,5e-08,5e-07,500000,3.5669339462400214e-06,5.765229587267095e-06
10,0.05,0.5,5e-08,5e-07,520833,4.555663176154042e-06,7.900023235247885e-06
10,0.05,0.5,5e-08,5e-07,541666,4.446230069392423e-06,7.86567728204052e-06
10,0.05,0.5,5e-08,5e-07,562500,4.883932889249441e-06,7.942184567601451e-06
10,0.05,0.5,5e-08,5e-07,583333,5.329955329343645e-06,8.624571078869519e-06
10,0.05,0.5,5e-08,5e-07,604166,5.865282921900841e-06,1.001205022417792e-05
10,0.05,0.5,5e-08,5e-07,625000,5.8064995293139025e-06,9.148268210642507e-06
10,0.05,0.5,5e-08,5e-07,645833,5.98271983887878e-06,9.853018671416591e-06
10,0.05,0.5,5e-08,5e-07,666666,6.774554251821171e-06,9.65759744594695e-06
10,0.05,0.5,5e-08,5e-07,687500,6.946275950666867e-06,1.183647077339781e-05
10,0.05,0.5,5e-08,5e-07,708333,7.321704982034406e-06,1.1533811120011763e-05
10,0.05,0.5,5e-08,5e-07,729166,7.717148473474432e-06,1.1342378936972145e-05
10,0.05,0.5,5e-08,5e-07,750000,8.59566111250122e-06,1.325275745590787e-05
10,0.05,0.5,5e-08,5e-07,770833,7.686677740992321e-06,1.1277062925470951e-05
10,0.05,0.5,5e-08,5e-07,791666,7.730146029645694e-06,1.2176866453621048e-05
10,0.05,0.5,5e-08,5e-07,812500,7.751986266401204e-06,1.1726185049342517e-05
10,0.05,0.5,5e-08,5e-07,833333,9.028811115293709e-06,1.2716642591214445e-05
10,0.05,0.5,5e-08,5e-07,854166,8.795723581768353e-06,1.2395583312656338e-05
10,0.05,0.5,5e-08,5e-07,875000,8.636497294835426e-06,1.4430043062464592e-05
10,0.05,0.5,5e-08,5e-07,895833,1.0200836382574098e-05,1.666524448563134e-05
10,0.05,0.5,5e-08,5e-07,916666,9.918156806709985e-06,1.5142908750290926e-05
10,0.05,0.5,5e-08,5e-07,937500,9.60390609782196e-06,1.4116121403746824e-05
10,0.05,0.5,5e-08,5e-07,958333,8.854360620486318e-06,1.2286351366201135e-05
10,0.05,0.5,5e-08,5e-07,979166,9.552567231305054e-06,1.4312907057427403e-05
10,0.05,0.5,5e-08,5e-07,1000000,1.004622882324133e-05,1.4644714186972498e-05
10,0.05,0.5,5e-08,5e-07,chr2,1.3030619429814401e-05,6.6545536646293855e-06
1,0.05,0.5,5e-08,5e-08,0,1.1994780402508636e-05,1.5779615142310712e-05
1,0.05,0.5,5e-08,5e-08,20833,1.2322675091203671e-05,1.8024153218747882e-05
1,0.05,0.5,5e-08,5e-08,41666,1.1545200165148112e-05,1.5044443218929034e-05
1,0.05,0.5,5e-08,5e-08,62500,1.1412737599521097e-05,1.672067099612391e-05
1,0.05,0.5,5e-08,5e-08,83333,1.2318081042306746e-05,1.6531919750145953e-05
1,0.05,0.5,5e-08,5e-08,104166,1.1022243443251928e-05,1.5807605275523698e-05
1,0.05,0.5,5e-08,5e-08,125000,1.158621079933641e-05,1.64369362724636e-05
1,0.05,0.5,5e-08,5e-08,145833,1.1260832979484607e-05,1.5732650597025917e-05
1,0.05,0.5,5e-08,5e-08,166666,1.0862004399383381e-05,1.5526377331125018e-05
1,0.05,0.5,5e-08,5e-08,187500,1.0319709248240712e-05,1.630064526433728e-05
1,0.05,0.5,5e-08,5e-08,208333,9.610681209675793e-06,1.412575088322035e-05
1,0.05,0.5,5e-08,5e-08,229166,8.637502761314328e-06,1.436423893190081e-05
1,0.05,0.5,5e-08,5e-08,250000,8.871186920302533e-06,1.379560127427999e-05
1,0.05,0.5,5e-08,5e-08,270833,8.479627358071018e-06,1.2174585745302802e-05
1,0.05,0.5,5e-08,5e-08,291666,7.04845529601187e-06,1.0251914718447509e-05
1,0.05,0.5,5e-08,5e-08,312500,7.63020696163636e-06,1.1399117528731488e-05
1,0.05,0.5,5e-08,5e-08,333333,7.087072940125882e-06,1.155759427141472e-05
1,0.05,0.5,5e-08,5e-08,354166,6.135339965993814e-06,9.564777832362871e-06
1,0.05,0.5,5e-08,5e-08,375000,6.288446416353096e-06,9.06350718643578e-06
1,0.05,0.5,5e-08,5e-08,395833,5.468980821966715e-06,8.31486523220146e-06
1,0.05,0.5,5e-08,5e-08,416666,5.422221200752254e-06,8.317338052452413e-06
1,0.05,0.5,5e-08,5e-08,437500,5.247879265639537e-06,8.58648518538575e-06
1,0.05,0.5,5e-08,5e-08,458333,4.127449460517729e-06,7.2432642244219634e-06
1,0.05,0.5,5e-08,5e-08,479166,4.277439482302739e-06,6.623697966977681e-06
1,0.05,0.5,5e-08,5e-08,500000,2.981870271087991e-06,4.5062418609717195e-06
1,0.05,0.5,5e-08,5e-08,520833,3.821686145940603e-06,5.9428891968371325e-06
1,0.05,0.5,5e-08,5e-08,541666,4.365150781066673e-06,7.006401933941765e-06
1,0.05,0.5,5e-08,5e-08,562500,4.713523775802819e-06,8.179662766249104e-06
1,0.05,0.5,5e-08,5e-08,583333,5.586605251144544e-06,9.820578447013454e-06
1,0.05,0.5,5e-08,5e-08,604166,6.63106794265337e-06,1.1215446215874709e-05
1,0.05,0.5,5e-08,5e-08,625000,6.501967938604353e-06,9.714490407556609e-06
1,0.05,0.5,5e-08,5e-08,645833,7.316474378563943e-06,1.0673106630194098e-05
1,0.05,0.5,5e-08,5e-08,666666,7.041068302242555e-06,1.1269406531778483e-05
1,0.05,0.5,5e-08,5e-08,687500,8.100610922247727e-06,1.1787115991871272e-05
1,0.05,0.5,5e-08,5e-08,708333,8.987923586654721e-06,1.2411823245973928e-05
1,0.05,0.5,5e-08,5e-08,729166,8.563040679832186e-06,1.2847570578784916e-05
1,0.05,0.5,5e-08,5e-08,750000,8.902968680864932e-06,1.4477150517559913e-05
1,0.05,0.5,5e-08,5e-08,770833,8.891453494343337e-06,1.2409717074238137e-05
1,0.05,0.5,5e-08,5e-08,791666,8.987380788181359e-06,1.1976238809617187e-05
1,0.05,0.5,5e-08,5e-08,812500,9.002312680730427e-06,1.2702967066164142e-05
1,0.05,0.5,5e-08,5e-08,833333,1.0539251492590203e-05,1.4299398632677149e-05
1,0.05,0.5,5e-08,5e-08,854166,1.077131757807932e-05,1.3252458220260299e-05
1,0.05,0.5,5e-08,5e-08,875000,1.0493798513286496e-05,1.420773494416479e-05
1,0.05,0.5,5e-08,5e-08,895833,1.113480010850127e-05,1.451873544188247e-05
1,0.05,0.5,5e-08,5e-08,916666,1.2136426131398443e-05,1.5867215109635798e-05
1,0.05,0.5,5e-08,5e-08,937500,1.1365484525149073e-05,1.3966634209543202e-05
1,0.05,0.5,5e-08,5e-08,958333,1.2142367307415632e-05,1.6781539285485135e-05
1,0.05,0.5,5e-08,5e-08,979166,1.1626733430378859e-05,1.5019346241787133e-05
1,0.05,0.5,5e-08,5e-08,1000000,1.1590794754555075e-05,1.591696900687357e-05
1,0.05,0.5,5e-08,5e-08,chr2,2.3445608704846873e-05,7.048115233867136e-06
